date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,536.89,542.83,0.0,3993.4,258.7
2022-01-02,602.37,606.7,2.68,4010.3,259.7
2022-01-03,596.4,595.78,5.31,3975.1,263.5
2022-01-04,611.72,609.71,8.17,3995.9,258.6
2022-01-05,588.13,621.22,10.48,3947.8,259.9
2022-01-06,586.7,602.71,13.08,3931.4,263.2
2022-01-07,591.07,601.57,15.83,3922.3,261.6
2022-01-08,538.04,557.18,16.82,3926.7,259.7
2022-01-09,567.88,555.82,20.3,3923.4,259.1
2022-01-10,589.09,621.45,23.71,3903.3,256.4
2022-01-11,542.81,572.6,24.29,3934.9,259.2
2022-01-12,576.81,563.55,28.41,3849.1,264.3
2022-01-13,557.62,560.6,29.98,3914.9,258.2
2022-01-14,552.03,546.22,32.17,3890.1,261.8
2022-01-15,590.62,611.23,37.09,3921.0,258.3
2022-01-16,535.09,545.9,36.03,3878.9,261.3
2022-01-17,555.07,527.3,39.89,3871.6,261.7
2022-01-18,520.36,517.48,39.75,3889.1,258.6
2022-01-19,551.98,590.43,44.68,3839.4,258.4
2022-01-20,507.23,500.0,43.36,3852.1,260.9
2022-01-21,564.68,592.54,50.84,3863.6,261.1
2022-01-22,589.1,636.99,55.72,3842.1,261.4
2022-01-23,550.01,550.18,54.53,3854.4,259.7
2022-01-24,559.37,596.8,58.01,3812.4,257.5
2022-01-25,530.44,502.14,57.44,3805.3,259.4
2022-01-26,533.89,539.91,60.25,3825.5,257.4
2022-01-27,562.49,575.09,66.05,3787.4,260.8
2022-01-28,523.18,510.12,63.83,3782.2,257.5
2022-01-29,519.64,509.24,65.78,3789.3,258.0
2022-01-30,486.54,500.13,63.82,3792.0,259.3
2022-01-31,511.88,516.73,69.49,3794.4,262.4
2022-02-01,522.84,535.87,73.38,3767.8,257.2
2022-02-02,493.29,563.25,71.5,3772.9,258.3
2022-02-03,531.24,526.97,79.44,3785.2,258.6
2022-02-04,539.85,505.48,83.21,3766.9,260.5
2022-02-05,509.18,490.13,80.83,3736.6,257.8
2022-02-06,528.33,526.93,86.3,3743.2,257.2
2022-02-07,513.1,476.92,86.18,3763.9,258.0
2022-02-08,562.95,570.09,97.15,3734.1,260.3
2022-02-09,478.74,514.06,84.82,3709.8,256.4
2022-02-10,542.18,587.31,98.56,3747.7,261.7
2022-02-11,527.49,528.76,98.33,3727.0,261.1
2022-02-12,489.33,503.74,93.47,3717.3,261.0
2022-02-13,513.21,538.32,100.41,3678.8,260.5
2022-02-14,518.56,591.08,103.85,3663.2,259.8
2022-02-15,539.94,542.51,110.63,3697.1,258.0
2022-02-16,515.72,493.52,108.05,3649.9,258.7
2022-02-17,464.35,457.23,99.43,3627.8,258.7
2022-02-18,507.64,488.15,111.05,3664.8,256.7
2022-02-19,522.35,532.78,116.68,3677.8,262.5
2022-02-20,552.31,574.0,125.93,3610.6,257.2
2022-02-21,479.78,481.29,111.61,3664.4,258.7
2022-02-22,540.88,520.7,128.33,3610.1,259.0
2022-02-23,500.11,485.06,120.97,3627.3,260.3
2022-02-24,450.91,472.33,111.16,3635.3,258.7
2022-02-25,532.39,519.06,133.71,3604.2,258.2
2022-02-26,471.68,532.65,120.65,3612.3,261.6
2022-02-27,509.7,485.47,132.73,3585.5,266.2
2022-02-28,462.75,439.45,122.64,3605.3,263.9
2022-03-01,513.62,490.01,138.5,3608.2,259.8
2022-03-02,490.65,521.36,134.58,3567.3,256.3
2022-03-03,467.44,461.33,130.38,3553.3,256.2
2022-03-04,459.76,451.52,130.36,3549.3,261.6
2022-03-05,462.52,505.28,133.28,3561.7,259.7
2022-03-06,459.23,400.36,134.46,3523.0,260.0
2022-03-07,436.85,443.94,129.92,3550.5,260.2
2022-03-08,445.03,439.5,134.41,3535.6,258.2
2022-03-09,519.52,584.98,159.31,3533.9,259.6
2022-03-10,460.26,449.31,143.26,3519.6,260.7
2022-03-11,474.26,456.25,149.81,3527.0,262.9
2022-03-12,452.72,468.55,145.1,3488.8,263.0
2022-03-13,491.33,499.93,159.74,3447.5,261.1
2022-03-14,482.5,496.99,159.09,3506.9,258.7
2022-03-15,449.03,440.53,150.12,3460.9,260.0
