date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,286.7,308.98,0.0,3778.6,183.0
2022-01-02,312.91,351.03,1.48,3799.0,182.0
2022-01-03,287.16,298.94,2.72,3792.6,184.3
2022-01-04,290.77,323.88,4.14,3828.0,184.7
2022-01-05,273.12,290.36,5.19,3825.7,183.3
2022-01-06,277.3,300.73,6.59,3752.7,184.0
2022-01-07,288.56,289.16,8.24,3797.8,184.5
2022-01-08,248.88,282.59,8.29,3799.7,185.3
2022-01-09,281.88,306.24,10.74,3752.5,181.7
2022-01-10,285.54,316.85,12.25,3727.9,182.1
2022-01-11,278.35,316.87,13.28,3785.8,182.7
2022-01-12,297.16,315.74,15.61,3741.8,183.6
2022-01-13,269.46,286.81,15.45,3763.7,182.6
2022-01-14,271.76,266.76,16.89,3732.5,182.9
2022-01-15,268.43,291.89,17.98,3753.0,184.9
2022-01-16,268.74,309.53,19.3,3725.4,180.6
2022-01-17,269.59,289.79,20.66,3701.6,181.9
2022-01-18,263.14,271.88,21.44,3691.9,182.1
2022-01-19,284.8,320.62,24.59,3682.6,186.0
2022-01-20,287.32,287.5,26.2,3682.9,183.6
2022-01-21,282.85,295.62,27.16,3678.3,183.9
2022-01-22,275.97,287.51,27.84,3679.8,181.8
2022-01-23,252.48,284.29,26.7,3657.3,182.5
2022-01-24,263.34,287.13,29.13,3693.1,178.3
2022-01-25,290.8,304.26,33.59,3683.1,183.6
2022-01-26,259.47,272.57,31.23,3649.3,182.1
2022-01-27,266.39,289.64,33.37,3673.4,180.2
2022-01-28,240.75,262.15,31.33,3658.5,184.1
2022-01-29,266.21,289.13,35.95,3616.2,181.6
2022-01-30,249.46,259.95,34.91,3624.5,183.7
2022-01-31,253.76,288.3,36.75,3606.8,184.0
2022-02-01,220.84,257.09,33.06,3629.7,189.0
2022-02-02,254.48,293.77,39.35,3576.5,182.7
2022-02-03,265.56,303.79,42.37,3558.3,183.8
2022-02-04,265.04,319.71,43.58,3579.2,183.4
2022-02-05,247.2,257.19,41.86,3555.5,181.9
2022-02-06,260.84,272.26,45.45,3549.0,183.9
2022-02-07,262.22,263.04,46.98,3554.9,185.0
2022-02-08,239.62,255.28,44.11,3542.6,184.6
2022-02-09,260.24,263.19,49.19,3538.6,184.8
2022-02-10,243.13,279.47,47.15,3533.3,181.9
2022-02-11,229.95,250.68,45.73,3536.1,183.6
2022-02-12,236.74,251.07,48.25,3510.5,180.3
2022-02-13,247.01,251.84,51.55,3505.4,180.0
2022-02-14,225.03,227.14,48.08,3527.2,186.9
2022-02-15,217.45,228.35,47.53,3526.4,183.7
2022-02-16,246.18,286.98,55.02,3531.7,184.7
2022-02-17,244.72,279.01,55.9,3489.7,184.7
2022-02-18,236.28,264.44,55.14,3504.7,183.4
2022-02-19,239.68,230.35,57.12,3469.1,186.1
2022-02-20,245.44,263.37,59.7,3477.7,183.2
2022-02-21,216.44,230.51,53.71,3463.6,179.2
2022-02-22,204.07,212.37,51.65,3489.5,183.8
2022-02-23,244.36,264.21,63.05,3435.4,185.3
2022-02-24,238.25,245.31,62.65,3424.7,180.6
2022-02-25,239.11,250.88,64.06,3435.2,182.9
2022-02-26,222.35,229.35,60.66,3388.9,185.7
2022-02-27,233.31,243.53,64.8,3422.1,185.2
2022-02-28,242.4,218.25,68.52,3365.0,183.2
2022-03-01,231.63,250.68,66.62,3389.7,181.9
2022-03-02,222.43,247.33,65.07,3400.3,183.4
2022-03-03,229.98,238.01,68.41,3360.8,183.9
2022-03-04,241.77,275.26,73.11,3392.1,184.9
2022-03-05,227.47,234.6,69.91,3336.7,183.2
2022-03-06,212.06,214.68,66.21,3372.2,186.6
2022-03-07,243.14,275.92,77.12,3381.8,183.9
2022-03-08,219.61,230.52,70.73,3383.7,182.8
2022-03-09,214.4,233.86,70.11,3384.4,182.3
2022-03-10,214.36,214.21,71.15,3329.5,181.7
2022-03-11,225.88,241.6,76.08,3332.4,185.5
2022-03-12,212.83,225.76,72.73,3320.1,183.1
2022-03-13,200.69,212.26,69.57,3344.5,177.7
2022-03-14,222.67,235.73,78.28,3325.0,182.7
2022-03-15,219.23,238.55,78.14,3314.1,185.9
