date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,985.75,952.52,0.0,3467.8,236.4
2022-01-02,1026.51,985.26,2.84,3440.8,228.5
2022-01-03,1071.17,969.74,5.93,3434.0,232.5
2022-01-04,924.74,870.68,7.68,3442.0,228.7
2022-01-05,941.96,914.77,10.44,3394.3,235.3
2022-01-06,963.65,965.11,13.35,3407.1,233.8
2022-01-07,947.17,915.18,15.76,3459.7,235.8
2022-01-08,938.07,939.26,18.22,3386.0,233.3
2022-01-09,1009.48,978.56,22.41,3435.4,233.3
2022-01-10,1004.78,974.29,25.11,3365.9,234.5
2022-01-11,985.38,977.03,27.37,3377.6,233.9
2022-01-12,1012.12,920.7,30.94,3390.2,232.7
2022-01-13,995.79,1054.14,33.22,3410.4,235.5
2022-01-14,959.6,931.85,34.69,3395.0,236.0
2022-01-15,973.65,937.7,37.93,3401.9,234.4
2022-01-16,1003.59,982.9,41.9,3379.3,236.5
2022-01-17,930.39,951.26,41.45,3382.9,236.7
2022-01-18,1002.97,990.38,47.5,3382.9,232.6
2022-01-19,827.7,826.17,41.52,3397.3,233.8
2022-01-20,982.23,954.36,52.03,3409.1,234.5
2022-01-21,997.18,912.47,55.62,3349.1,230.5
2022-01-22,932.0,784.54,54.61,3363.5,234.0
2022-01-23,1029.09,1036.76,63.19,3354.8,233.5
2022-01-24,1030.65,1047.28,66.19,3365.2,232.3
2022-01-25,982.82,893.76,65.89,3383.3,234.2
2022-01-26,1048.98,947.89,73.28,3353.3,231.9
2022-01-27,929.39,846.4,67.55,3336.2,230.6
2022-01-28,1008.46,944.24,76.14,3364.3,229.0
2022-01-29,1031.77,950.43,80.82,3335.0,230.3
2022-01-30,906.62,880.34,73.58,3333.1,231.3
2022-01-31,963.0,936.63,80.88,3344.3,233.8
2022-02-01,886.35,856.91,76.95,3302.0,234.4
2022-02-02,994.78,933.93,89.18,3296.9,232.5
2022-02-03,1032.09,949.53,95.45,3300.8,234.9
2022-02-04,924.52,824.93,88.12,3311.4,234.4
2022-02-05,946.71,886.02,92.92,3334.0,231.9
2022-02-06,921.94,916.51,93.11,3296.1,231.8
2022-02-07,1061.6,939.52,110.23,3295.3,236.2
2022-02-08,899.01,863.07,95.9,3305.4,232.7
2022-02-09,896.77,818.03,98.21,3279.4,237.2
2022-02-10,963.6,867.67,108.27,3284.9,231.2
2022-02-11,931.16,940.6,107.28,3289.8,233.2
2022-02-12,1050.35,1074.56,124.0,3298.2,230.7
2022-02-13,1023.45,1010.83,123.74,3301.9,229.7
2022-02-14,957.49,867.5,118.5,3276.1,232.3
2022-02-15,969.88,973.77,122.8,3269.6,235.1
2022-02-16,958.39,957.95,124.08,3267.5,232.4
2022-02-17,970.67,1029.23,128.44,3272.1,234.9
2022-02-18,944.44,885.79,127.66,3293.6,231.9
2022-02-19,871.9,856.15,120.35,3303.9,236.4
2022-02-20,878.41,808.77,123.76,3293.7,232.0
2022-02-21,958.37,835.62,137.76,3274.3,236.6
2022-02-22,889.03,778.09,130.34,3228.8,233.8
2022-02-23,970.84,938.52,145.11,3249.8,231.6
2022-02-24,940.67,873.0,143.29,3234.4,232.0
2022-02-25,851.88,842.65,132.21,3235.3,234.5
2022-02-26,851.68,847.65,134.62,3269.1,231.4
2022-02-27,842.58,813.03,135.59,3257.1,234.2
2022-02-28,934.67,831.07,153.09,3243.8,232.2
2022-03-01,949.52,870.26,158.24,3275.4,231.5
2022-03-02,877.8,856.43,148.81,3235.9,232.0
2022-03-03,892.97,875.57,153.94,3245.4,230.5
2022-03-04,905.38,888.36,158.68,3223.1,233.9
2022-03-05,927.99,933.73,165.31,3212.2,234.1
2022-03-06,871.54,830.24,157.75,3245.2,232.1
2022-03-07,904.17,881.05,166.26,3185.2,232.1
2022-03-08,879.71,872.04,164.29,3165.0,230.6
2022-03-09,812.21,821.23,154.02,3174.3,232.3
2022-03-10,939.0,904.86,180.76,3180.7,234.5
2022-03-11,890.72,856.83,174.02,3204.5,232.2
2022-03-12,866.5,848.46,171.78,3207.7,234.1
2022-03-13,839.78,811.7,168.9,3163.1,234.8
2022-03-14,839.99,798.92,171.36,3163.0,231.2
2022-03-15,806.0,752.48,166.74,3162.7,238.0
2022-03-16,818.12,720.93,171.6,3168.8,235.4
2022-03-17,824.27,816.16,175.27,3164.3,232.9
2022-03-18,838.87,827.77,180.79,3167.9,230.1
2022-03-19,917.75,896.7,200.43,3138.1,231.6
2022-03-20,884.48,870.45,195.71,3131.9,237.5
2022-03-21,817.5,781.76,183.24,3132.3,234.5
2022-03-22,786.79,829.9,178.62,3146.9,232.5
2022-03-23,813.82,819.65,187.1,3118.0,232.7
2022-03-24,912.49,965.72,212.41,3120.8,236.4
2022-03-25,877.2,817.94,206.73,3145.4,234.5
2022-03-26,839.43,807.26,200.24,3161.0,232.8
2022-03-27,844.4,812.04,203.86,3135.8,230.3
2022-03-28,891.45,922.3,217.79,3102.6,233.2
2022-03-29,840.3,726.45,207.71,3134.6,234.8
2022-03-30,934.37,929.02,233.66,3105.7,234.6
2022-03-31,840.8,819.81,212.68,3141.7,231.6
2022-04-01,796.52,810.75,203.77,3118.6,233.6
2022-04-02,749.31,704.56,193.85,3089.4,234.8
2022-04-03,849.97,750.8,222.34,3105.3,236.5
2022-04-04,820.98,869.35,217.13,3071.3,232.9
2022-04-05,788.98,762.77,210.93,3099.2,237.2
2022-04-06,854.43,866.01,230.89,3086.8,234.7
2022-04-07,835.09,795.39,228.07,3130.6,232.5
2022-04-08,803.18,821.18,221.67,3089.2,231.6
2022-04-09,832.72,836.71,232.22,3082.7,229.3
2022-04-10,812.67,834.19,228.97,3030.2,231.7
2022-04-11,854.13,812.69,243.11,3087.0,236.7
2022-04-12,818.21,845.11,235.24,3094.2,232.8
2022-04-13,797.12,791.53,231.47,3090.8,230.4
2022-04-14,861.28,757.68,252.58,3061.3,232.0
2022-04-15,765.69,791.29,226.75,3047.9,233.8
2022-04-16,750.24,746.84,224.33,3081.6,233.0
2022-04-17,781.11,744.5,235.81,3051.5,234.4
2022-04-18,731.66,703.24,222.98,3049.0,233.0
2022-04-19,739.92,679.87,227.63,3039.5,232.5
2022-04-20,790.1,770.12,245.34,2997.7,233.5
2022-04-21,800.19,795.65,250.77,3022.7,231.4
2022-04-22,785.47,764.32,248.41,3037.6,234.0
2022-04-23,814.14,796.81,259.81,3044.2,231.7
2022-04-24,773.78,728.22,249.16,3028.1,233.3
2022-04-25,715.46,660.37,232.43,3036.0,234.3
2022-04-26,818.12,792.86,268.13,2987.4,232.9
2022-04-27,783.59,767.95,259.06,2999.1,233.6
2022-04-28,812.41,769.88,270.92,3060.8,235.0
2022-04-29,807.73,799.97,271.68,3025.4,232.2
2022-04-30,823.72,831.39,279.42,3034.9,237.0
2022-05-01,745.09,755.99,254.88,2998.9,231.1
2022-05-02,731.64,690.61,252.37,3021.5,236.1
2022-05-03,772.55,685.36,268.7,3017.3,234.5
2022-05-04,768.47,759.56,269.48,3037.1,234.6
2022-05-05,820.68,782.58,290.13,2999.4,235.7
2022-05-06,790.4,765.6,281.69,2966.2,233.7
2022-05-07,774.62,731.33,278.28,2968.4,234.1
2022-05-08,720.57,754.08,260.92,2986.3,233.8
