date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,349.97,665.42,0.0,1857.1,221.3
2022-01-02,366.05,718.37,1.05,1830.6,220.6
2022-01-03,347.17,667.13,1.99,1865.0,217.3
2022-01-04,358.86,731.17,3.09,1820.6,218.2
2022-01-05,388.15,728.48,4.45,1840.4,219.1
2022-01-06,348.34,668.96,5.0,1850.6,215.4
2022-01-07,343.97,689.56,5.93,1798.2,219.5
2022-01-08,382.74,822.83,7.7,1829.2,214.9
2022-01-09,342.02,640.93,7.86,1844.0,219.7
2022-01-10,354.79,729.19,9.18,1834.7,217.1
2022-01-11,315.37,576.21,9.07,1833.7,215.8
2022-01-12,359.14,672.54,11.37,1805.4,218.5
2022-01-13,351.35,739.73,12.14,1813.3,218.2
2022-01-14,320.43,629.72,12.0,1838.5,214.2
2022-01-15,344.56,671.67,13.9,1850.6,214.2
2022-01-16,360.89,689.07,15.61,1792.5,217.5
2022-01-17,334.17,632.32,15.42,1808.1,214.1
2022-01-18,333.89,633.97,16.38,1777.6,216.8
2022-01-19,361.92,746.64,18.8,1811.3,219.5
2022-01-20,340.01,628.88,18.66,1812.5,218.8
2022-01-21,352.04,645.92,20.34,1803.7,216.8
2022-01-22,360.68,671.72,21.89,1817.6,217.0
2022-01-23,324.36,620.52,20.63,1760.8,218.8
2022-01-24,324.39,568.7,21.58,1796.1,216.6
2022-01-25,343.17,632.55,23.83,1809.3,214.4
2022-01-26,322.79,638.22,23.36,1831.6,216.5
2022-01-27,335.41,664.59,25.25,1795.3,218.7
2022-01-28,340.6,705.55,26.64,1799.9,215.1
2022-01-29,346.5,683.12,28.12,1755.5,219.8
2022-01-30,327.83,658.24,27.56,1761.6,216.4
2022-01-31,361.84,748.59,31.48,1816.8,221.9
2022-02-01,374.82,715.84,33.71,1787.1,217.0
2022-02-02,317.21,649.73,29.46,1779.6,220.4
2022-02-03,374.21,748.26,35.85,1771.4,217.9
2022-02-04,319.76,616.44,31.57,1780.7,214.9
2022-02-05,304.05,615.89,30.92,1744.6,218.3
2022-02-06,329.07,594.49,34.43,1794.4,215.1
2022-02-07,334.77,648.72,36.01,1772.5,214.8
2022-02-08,317.04,613.58,35.04,1732.8,219.5
2022-02-09,321.34,654.92,36.46,1769.7,218.6
2022-02-10,336.39,656.65,39.16,1745.9,216.5
2022-02-11,295.93,588.41,35.32,1788.3,217.6
2022-02-12,321.09,654.21,39.27,1743.7,217.2
2022-02-13,302.59,588.05,37.9,1753.3,216.6
2022-02-14,313.53,558.32,40.2,1754.2,216.7
2022-02-15,346.42,677.8,45.44,1766.5,217.5
2022-02-16,324.76,597.32,43.56,1783.6,217.3
2022-02-17,356.89,699.54,48.92,1750.6,217.3
2022-02-18,309.93,608.69,43.4,1758.9,218.3
2022-02-19,337.2,699.0,48.22,1728.1,220.2
2022-02-20,331.35,646.05,48.37,1738.5,220.5
2022-02-21,289.22,557.27,43.07,1745.9,219.3
2022-02-22,305.86,577.29,46.46,1734.3,219.0
2022-02-23,336.98,662.45,52.18,1752.5,216.9
2022-02-24,320.83,660.12,50.63,1719.7,215.9
2022-02-25,300.74,553.16,48.36,1729.0,217.6
2022-02-26,286.43,572.77,46.91,1710.5,218.4
2022-02-27,282.01,537.5,47.02,1743.8,216.7
2022-02-28,324.51,625.05,55.07,1731.7,214.8
2022-03-01,292.17,546.57,50.45,1745.2,220.3
2022-03-02,334.94,618.5,58.83,1711.4,217.6
2022-03-03,324.17,637.57,57.9,1772.5,220.1
2022-03-04,267.37,524.3,48.55,1723.1,217.6
2022-03-05,314.32,607.06,58.01,1727.9,219.8
2022-03-06,295.59,587.21,55.43,1731.9,218.8
2022-03-07,303.64,552.08,57.85,1710.8,220.0
2022-03-08,306.31,603.22,59.27,1709.3,219.3
2022-03-09,300.64,601.23,59.07,1704.8,217.6
2022-03-10,308.64,579.18,61.56,1721.0,217.9
2022-03-11,284.14,557.04,57.52,1695.1,221.3
2022-03-12,315.02,638.31,64.7,1705.9,217.3
2022-03-13,277.18,517.97,57.76,1715.3,218.8
2022-03-14,295.79,593.02,62.52,1709.5,218.9
2022-03-15,295.16,571.06,63.27,1646.5,219.2
2022-03-16,321.81,643.06,69.94,1693.8,217.5
2022-03-17,281.87,549.08,62.1,1674.6,219.9
2022-03-18,302.75,555.04,67.6,1683.9,218.0
2022-03-19,307.88,587.52,69.66,1706.1,214.4
2022-03-20,307.68,597.15,70.53,1731.7,218.0
2022-03-21,291.51,524.07,67.7,1664.6,218.6
2022-03-22,303.43,655.96,71.37,1666.4,217.2
2022-03-23,315.18,604.74,75.07,1681.6,217.9
2022-03-24,282.05,549.81,68.02,1680.9,218.1
2022-03-25,287.59,551.28,70.22,1655.1,220.1
2022-03-26,293.07,545.07,72.43,1687.2,218.7
2022-03-27,279.27,550.63,69.85,1653.2,221.1
2022-03-28,313.97,615.56,79.47,1637.9,216.0
2022-03-29,286.45,492.91,73.36,1644.6,216.5
2022-03-30,286.24,550.21,74.16,1680.5,219.2
2022-03-31,274.13,539.38,71.84,1658.5,219.2
2022-04-01,294.64,549.26,78.09,1617.2,219.8
2022-04-02,297.95,536.7,79.86,1667.6,217.2
2022-04-03,269.28,550.98,72.97,1658.7,216.2
2022-04-04,295.15,569.72,80.87,1677.8,217.3
2022-04-05,297.18,526.65,82.31,1655.1,213.2
2022-04-06,288.87,574.08,80.87,1655.2,219.7
2022-04-07,271.02,497.34,76.68,1642.2,216.7
2022-04-08,278.76,585.19,79.7,1636.6,216.2
2022-04-09,259.91,493.33,75.08,1625.1,218.1
2022-04-10,262.23,459.56,76.54,1619.4,220.5
2022-04-11,292.78,605.65,86.32,1648.1,219.1
2022-04-12,300.62,584.71,89.53,1618.7,217.3
2022-04-13,274.92,517.94,82.7,1632.1,219.1
2022-04-14,287.21,562.99,87.25,1667.5,218.8
2022-04-15,270.25,539.26,82.9,1649.0,221.1
2022-04-16,276.57,589.66,85.66,1638.2,220.0
2022-04-17,282.94,534.25,88.48,1637.2,217.2
2022-04-18,283.62,527.55,89.53,1614.4,218.0
2022-04-19,269.83,598.88,85.98,1608.5,218.3
2022-04-20,286.47,523.31,92.14,1639.8,214.1
2022-04-21,258.1,498.46,83.78,1636.5,211.8
2022-04-22,294.19,554.79,96.37,1583.6,218.1
2022-04-23,261.31,485.41,86.38,1616.9,219.4
2022-04-24,280.26,533.41,93.47,1600.7,223.4
2022-04-25,251.24,467.63,84.54,1603.2,217.6
2022-04-26,255.07,505.92,86.58,1591.5,217.4
2022-04-27,247.81,481.81,84.86,1628.4,220.3
2022-04-28,252.18,482.55,87.1,1581.9,215.8
2022-04-29,285.28,566.97,99.38,1569.2,221.6
2022-04-30,264.18,465.62,92.81,1593.1,216.1
2022-05-01,276.26,537.31,97.87,1640.6,218.7
2022-05-02,275.06,525.67,98.26,1621.4,218.1
2022-05-03,275.33,533.33,99.17,1628.1,215.2
2022-05-04,282.02,561.8,102.42,1618.8,217.1
2022-05-05,262.5,516.74,96.11,1589.3,215.9
2022-05-06,259.41,533.21,95.74,1591.1,216.9
2022-05-07,244.85,470.08,91.09,1584.8,220.1
2022-05-08,264.84,513.64,99.31,1562.5,214.2
2022-05-09,262.31,518.65,99.14,1564.8,213.8
2022-05-10,248.87,445.19,94.79,1599.0,217.7
2022-05-11,252.86,525.4,97.06,1568.9,215.3
2022-05-12,250.59,500.68,96.92,1582.6,219.4
2022-05-13,243.86,462.12,95.04,1558.0,217.8
2022-05-14,279.76,536.46,109.85,1570.2,219.7
2022-05-15,267.09,544.03,105.67,1586.2,214.3
2022-05-16,278.64,524.69,111.05,1540.3,218.3
2022-05-17,269.63,550.23,108.26,1571.2,223.2
2022-05-18,271.86,558.57,109.95,1581.7,219.2
2022-05-19,234.38,444.43,95.48,1567.4,219.1
2022-05-20,247.62,460.19,101.6,1546.9,219.9
2022-05-21,270.42,554.46,111.75,1565.1,216.8
2022-05-22,265.83,534.56,110.63,1535.1,216.9
2022-05-23,265.58,518.41,111.3,1557.0,215.4
2022-05-24,241.78,475.62,102.04,1539.6,218.3
2022-05-25,260.73,499.67,110.8,1542.4,223.1
2022-05-26,236.68,463.84,101.27,1592.4,219.2
2022-05-27,250.23,510.17,107.8,1576.3,214.8
2022-05-28,257.82,527.92,111.82,1560.4,216.6
2022-05-29,238.07,485.01,103.95,1557.0,219.3
2022-05-30,251.45,485.38,110.53,1556.2,218.4
