date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,1228.42,571.44,0.0,1765.1,244.5
2022-01-02,1038.96,545.12,2.95,1777.9,244.1
2022-01-03,1216.61,595.92,6.92,1788.5,248.4
2022-01-04,1092.21,548.49,9.33,1760.3,244.7
2022-01-05,974.5,515.0,11.1,1782.2,244.2
2022-01-06,1168.47,622.94,16.65,1727.7,243.4
2022-01-07,1096.38,562.22,18.75,1747.4,244.5
2022-01-08,1064.61,584.73,21.25,1767.4,237.7
2022-01-09,1121.6,596.77,25.6,1794.8,245.8
2022-01-10,1120.17,586.74,28.77,1734.0,241.2
2022-01-11,1104.01,592.08,31.52,1728.4,242.4
2022-01-12,1140.27,646.97,35.83,1756.0,241.0
2022-01-13,1090.07,520.62,37.38,1748.1,242.3
2022-01-14,1108.82,631.93,41.21,1730.6,243.1
2022-01-15,1043.44,541.17,41.79,1718.6,245.6
2022-01-16,1109.77,570.75,47.64,1730.6,246.4
2022-01-17,1038.74,544.69,47.58,1749.2,247.7
2022-01-18,1003.99,513.45,48.88,1730.1,244.0
2022-01-19,1050.34,532.84,54.17,1758.1,243.4
2022-01-20,1044.18,582.44,56.87,1729.9,245.3
2022-01-21,1105.27,596.19,63.39,1742.6,242.1
2022-01-22,977.21,472.8,58.87,1734.1,241.9
2022-01-23,1108.77,613.34,70.0,1718.4,243.1
2022-01-24,1016.13,558.13,67.1,1741.1,243.7
2022-01-25,917.36,454.47,63.23,1698.1,239.7
2022-01-26,980.82,529.6,70.45,1709.3,245.9
2022-01-27,1025.36,565.73,76.63,1710.1,244.3
2022-01-28,1061.98,522.72,82.45,1723.9,245.4
2022-01-29,1029.54,558.8,82.92,1726.9,240.6
2022-01-30,971.46,502.32,81.07,1695.9,242.5
2022-01-31,991.39,544.91,85.61,1691.1,242.4
2022-02-01,967.73,493.69,86.39,1709.8,243.4
2022-02-02,1039.96,585.52,95.86,1675.4,243.7
2022-02-03,1019.6,538.98,96.96,1724.3,245.5
2022-02-04,1053.18,546.27,103.22,1697.7,244.0
2022-02-05,929.18,479.27,93.78,1676.7,242.3
2022-02-06,989.84,552.85,102.79,1674.3,248.2
2022-02-07,1117.5,576.39,119.32,1702.4,243.3
2022-02-08,1044.63,588.66,114.59,1699.8,242.0
2022-02-09,994.84,538.06,112.04,1676.7,240.0
2022-02-10,957.67,476.98,110.65,1687.8,244.0
2022-02-11,1060.68,568.35,125.66,1665.5,245.2
2022-02-12,1079.48,579.02,131.05,1680.9,241.5
2022-02-13,942.82,468.76,117.22,1713.6,245.0
2022-02-14,945.31,506.08,120.3,1724.7,244.0
2022-02-15,1009.42,554.82,131.42,1675.9,240.2
2022-02-16,1011.67,571.92,134.68,1686.8,245.0
2022-02-17,1014.75,572.47,138.07,1684.0,243.3
2022-02-18,1079.6,646.74,150.07,1639.7,241.5
2022-02-19,938.25,502.11,133.17,1649.2,245.7
2022-02-20,985.78,542.13,142.82,1623.9,245.7
2022-02-21,1016.88,527.68,150.31,1677.2,241.5
2022-02-22,1013.95,593.72,152.86,1705.1,244.4
2022-02-23,945.21,483.28,145.28,1685.6,244.2
2022-02-24,944.9,552.15,148.02,1663.2,243.7
2022-02-25,949.91,551.82,151.6,1658.4,242.8
2022-02-26,1052.55,541.15,171.08,1651.3,243.5
2022-02-27,920.3,518.0,152.3,1677.6,245.7
2022-02-28,949.7,519.82,159.96,1658.8,244.6
2022-03-01,1000.41,524.33,171.45,1653.7,239.9
2022-03-02,908.48,482.86,158.38,1628.5,239.5
2022-03-03,970.88,526.45,172.12,1660.6,240.1
2022-03-04,865.43,471.47,155.98,1643.6,241.1
2022-03-05,963.17,553.94,176.44,1652.6,242.3
2022-03-06,954.22,525.22,177.62,1662.7,242.9
2022-03-07,957.24,492.54,181.01,1608.1,243.7
2022-03-08,906.08,502.9,174.01,1632.9,243.7
2022-03-09,955.75,466.76,186.37,1628.1,243.7
2022-03-10,940.91,493.78,186.26,1624.4,246.1
2022-03-11,1001.62,528.22,201.24,1610.7,240.4
2022-03-12,968.22,535.18,197.39,1616.5,244.5
2022-03-13,868.26,505.78,179.58,1607.2,244.4
2022-03-14,894.99,484.15,187.75,1643.7,241.3
2022-03-15,902.94,474.47,192.09,1632.9,244.9
2022-03-16,937.83,484.35,202.29,1629.5,244.5
2022-03-17,919.41,512.55,201.04,1582.9,243.7
2022-03-18,917.04,485.96,203.23,1658.5,239.0
2022-03-19,1052.89,549.26,236.45,1609.5,245.7
2022-03-20,897.07,502.89,204.12,1650.6,244.2
2022-03-21,982.38,556.44,226.44,1628.8,244.6
2022-03-22,909.58,463.4,212.35,1607.3,237.0
2022-03-23,814.59,403.3,192.58,1650.8,242.7
2022-03-24,920.73,490.31,220.4,1619.4,240.9
2022-03-25,960.76,484.83,232.83,1601.6,246.4
2022-03-26,936.44,469.12,229.71,1596.5,241.6
2022-03-27,917.14,465.26,227.69,1623.0,246.7
2022-03-28,904.47,509.34,227.22,1589.7,245.7
2022-03-29,878.97,485.67,223.42,1591.0,244.2
2022-03-30,939.42,564.49,241.57,1584.8,246.1
2022-03-31,877.53,454.53,228.25,1579.7,241.9
2022-04-01,866.23,494.37,227.88,1579.0,242.3
2022-04-02,911.1,499.59,242.37,1626.5,245.6
2022-04-03,877.29,456.41,235.98,1609.3,241.9
2022-04-04,945.45,502.23,257.11,1592.0,241.1
2022-04-05,907.15,471.83,249.38,1574.4,243.1
2022-04-06,849.95,460.72,236.17,1572.5,242.0
2022-04-07,831.76,467.06,233.58,1574.3,247.5
2022-04-08,854.92,449.07,242.61,1615.5,245.3
2022-04-09,980.73,547.09,281.22,1583.7,242.6
2022-04-10,865.6,492.66,250.77,1591.0,241.8
2022-04-11,907.07,521.66,265.46,1578.2,244.5
2022-04-12,814.95,410.53,240.91,1554.6,246.2
2022-04-13,822.7,439.17,245.64,1572.5,244.4
2022-04-14,859.57,476.3,259.18,1547.1,241.9
2022-04-15,939.32,475.35,286.01,1590.6,240.9
2022-04-16,807.91,404.03,248.38,1549.9,243.0
2022-04-17,834.47,445.97,259.01,1551.6,244.4
2022-04-18,898.32,470.8,281.48,1577.4,242.8
2022-04-19,925.81,491.17,292.83,1545.3,245.8
2022-04-20,874.21,456.8,279.09,1553.1,244.8
2022-04-21,882.32,523.15,284.29,1502.9,244.3
2022-04-22,813.27,425.17,264.44,1547.3,244.8
2022-04-23,793.26,436.93,260.27,1563.8,241.0
2022-04-24,798.88,438.6,264.47,1537.6,242.8
2022-04-25,808.51,396.13,270.04,1559.5,241.7
2022-04-26,852.94,489.9,287.4,1546.1,244.6
