date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,988.78,1546.97,0.0,2768.6,269.0
2022-01-02,981.63,1385.21,2.24,2790.0,268.3
2022-01-03,981.56,1311.97,4.48,2800.1,266.7
2022-01-04,1013.75,1589.96,6.94,2801.0,269.6
2022-01-05,937.43,1376.59,8.57,2765.5,272.6
2022-01-06,951.65,1394.07,10.87,2794.8,269.2
2022-01-07,811.08,1169.78,11.12,2806.7,267.3
2022-01-08,984.61,1356.11,15.76,2771.4,270.7
2022-01-09,978.27,1374.53,17.9,2778.7,268.8
2022-01-10,992.04,1471.52,20.43,2734.6,273.2
2022-01-11,883.85,1239.7,20.23,2755.4,272.2
2022-01-12,970.04,1421.86,24.44,2776.1,267.5
2022-01-13,970.82,1393.78,26.69,2787.2,269.7
2022-01-14,892.0,1212.14,26.57,2753.5,268.6
2022-01-15,968.85,1502.69,31.1,2816.2,267.8
2022-01-16,939.78,1388.36,32.33,2766.5,270.0
2022-01-17,838.93,1223.53,30.79,2732.1,271.7
2022-01-18,941.77,1388.66,36.74,2780.7,269.9
2022-01-19,878.25,1147.09,36.29,2727.3,269.1
2022-01-20,835.17,1168.68,36.44,2756.3,265.7
2022-01-21,926.5,1227.75,42.57,2728.6,268.8
2022-01-22,905.13,1306.7,43.68,2717.4,271.2
2022-01-23,969.99,1414.33,49.05,2761.2,267.4
2022-01-24,912.87,1318.96,48.28,2734.1,272.7
2022-01-25,938.08,1425.19,51.79,2771.2,268.9
2022-01-26,924.14,1226.62,53.16,2713.8,270.5
2022-01-27,945.42,1302.21,56.58,2700.3,269.3
2022-01-28,858.01,1256.5,53.34,2719.3,267.7
2022-01-29,904.99,1315.53,58.36,2784.1,271.0
2022-01-30,888.1,1190.36,59.34,2740.4,268.9
2022-01-31,921.87,1401.75,63.74,2732.2,268.4
2022-02-01,902.39,1394.58,64.49,2730.3,265.3
2022-02-02,862.0,1263.04,63.61,2706.3,272.7
2022-02-03,872.62,1157.49,66.43,2768.0,270.1
2022-02-04,958.95,1386.81,75.23,2720.0,272.3
2022-02-05,809.34,1180.93,65.38,2715.5,271.3
2022-02-06,913.87,1293.32,75.96,2725.4,272.3
2022-02-07,935.57,1432.7,79.95,2677.6,269.0
2022-02-08,904.67,1290.41,79.42,2683.0,267.3
2022-02-09,964.04,1528.65,86.88,2693.1,271.6
2022-02-10,916.99,1367.13,84.79,2715.2,270.3
2022-02-11,891.01,1295.99,84.47,2666.9,269.2
2022-02-12,852.2,1278.93,82.78,2689.0,271.6
2022-02-13,888.44,1372.22,88.38,2683.6,270.7
2022-02-14,898.88,1347.61,91.53,2653.7,271.4
2022-02-15,867.75,1240.26,90.39,2672.5,268.0
2022-02-16,833.79,1156.78,88.81,2690.9,272.0
2022-02-17,812.27,1099.99,88.42,2647.9,270.1
2022-02-18,870.67,1096.71,96.82,2703.2,272.3
