date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,532.16,534.98,0.0,3395.2,279.1
2022-01-02,562.8,575.84,0.89,3380.1,273.7
2022-01-03,609.87,609.18,1.93,3368.8,273.7
2022-01-04,598.62,605.89,2.84,3359.5,275.1
2022-01-05,616.24,602.22,3.89,3369.8,272.2
2022-01-06,571.14,563.33,4.51,3383.2,272.5
2022-01-07,584.77,682.26,5.54,3348.8,275.7
2022-01-08,590.98,605.49,6.54,3415.5,271.2
2022-01-09,571.64,506.92,7.23,3330.7,271.9
2022-01-10,561.99,555.76,8.0,3339.5,271.0
2022-01-11,640.9,638.42,10.14,3344.2,272.5
2022-01-12,562.53,619.5,9.79,3370.0,273.2
2022-01-13,585.27,639.66,11.11,3378.3,273.4
2022-01-14,563.47,576.79,11.59,3340.2,273.5
2022-01-15,573.22,550.32,12.71,3327.3,275.4
2022-01-16,547.79,564.08,13.01,3324.3,273.6
2022-01-17,551.77,536.98,13.98,3359.4,272.3
2022-01-18,578.31,597.79,15.58,3313.6,271.5
2022-01-19,578.43,618.08,16.5,3341.9,273.2
2022-01-20,595.3,588.25,17.93,3341.5,277.8
2022-01-21,648.23,666.5,20.56,3338.5,274.4
2022-01-22,592.4,626.09,19.73,3313.6,277.3
2022-01-23,570.29,595.45,19.9,3302.1,269.8
2022-01-24,515.24,481.28,18.8,3325.0,272.0
2022-01-25,545.51,553.87,20.78,3335.2,270.3
2022-01-26,634.15,550.44,25.17,3313.1,273.7
2022-01-27,603.05,623.67,24.9,3331.1,274.8
2022-01-28,590.45,626.8,25.32,3313.3,275.8
2022-01-29,596.48,620.82,26.53,3326.1,275.4
2022-01-30,545.78,564.93,25.15,3290.9,275.8
2022-01-31,589.04,608.88,28.08,3305.2,273.5
2022-02-01,571.36,598.86,28.16,3341.6,272.8
2022-02-02,609.61,593.03,31.02,3293.6,272.1
2022-02-03,572.3,564.1,30.04,3310.3,277.0
2022-02-04,552.59,566.32,29.89,3300.5,275.5
2022-02-05,584.0,632.02,32.52,3288.7,273.1
2022-02-06,561.56,587.06,32.17,3313.3,274.0
2022-02-07,590.47,622.93,34.78,3281.0,276.0
2022-02-08,573.53,575.41,34.7,3314.1,272.5
2022-02-09,600.22,614.45,37.28,3304.4,274.5
2022-02-10,544.5,552.52,34.69,3260.4,273.5
2022-02-11,615.18,587.3,40.19,3301.9,276.5
2022-02-12,581.23,601.03,38.9,3285.8,273.3
2022-02-13,570.02,575.58,39.07,3260.0,275.3
2022-02-14,596.82,634.64,41.87,3268.6,271.9
2022-02-15,587.54,553.32,42.16,3260.8,271.7
2022-02-16,585.42,582.01,42.95,3282.0,271.5
2022-02-17,579.04,535.26,43.42,3311.4,275.9
2022-02-18,585.73,608.39,44.86,3270.4,275.2
2022-02-19,557.86,591.39,43.63,3257.7,276.6
2022-02-20,580.67,602.81,46.35,3266.0,275.2
2022-02-21,548.19,613.36,44.64,3262.0,274.2
2022-02-22,540.4,565.68,44.88,3273.1,273.4
2022-02-23,547.59,533.36,46.36,3251.3,276.0
2022-02-24,512.65,554.03,44.23,3199.7,275.2
2022-02-25,525.78,590.75,46.21,3257.6,272.3
2022-02-26,550.49,579.95,49.27,3247.5,272.8
2022-02-27,513.85,504.2,46.82,3229.4,274.2
2022-02-28,547.15,539.37,50.74,3244.0,273.9
2022-03-01,580.64,601.99,54.79,3271.8,275.5
2022-03-02,547.58,546.63,52.55,3227.7,275.3
2022-03-03,545.03,585.42,53.19,3240.4,272.4
2022-03-04,550.51,554.37,54.62,3232.0,271.8
2022-03-05,481.67,511.59,48.57,3211.0,270.6
2022-03-06,556.63,586.82,57.03,3241.6,273.9
2022-03-07,572.28,542.58,59.56,3233.1,277.5
2022-03-08,578.16,586.48,61.11,3277.5,273.5
2022-03-09,537.98,576.56,57.73,3244.3,273.9
2022-03-10,591.18,597.99,64.4,3244.4,274.4
2022-03-11,556.73,576.88,61.55,3209.2,274.0
2022-03-12,576.3,592.07,64.65,3238.6,271.5
2022-03-13,539.59,526.76,61.41,3232.7,272.5
2022-03-14,587.5,650.2,67.81,3171.2,273.4
2022-03-15,533.52,523.08,62.45,3240.0,277.1
2022-03-16,556.24,540.36,66.01,3213.1,276.3
2022-03-17,546.38,585.93,65.73,3195.2,271.6
2022-03-18,511.01,506.38,62.31,3209.0,276.6
2022-03-19,586.4,599.61,72.45,3196.6,277.4
