date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,537.81,921.07,0.0,1597.3,233.0
2022-01-02,559.32,1082.02,2.61,1583.3,236.7
2022-01-03,535.18,1072.7,5.0,1569.7,234.4
2022-01-04,508.53,1004.64,7.13,1545.4,233.5
2022-01-05,525.62,1027.55,9.83,1556.4,233.6
2022-01-06,550.44,991.55,12.88,1546.7,233.9
2022-01-07,506.87,989.92,14.24,1587.7,233.6
2022-01-08,538.1,999.1,17.65,1542.3,236.2
2022-01-09,542.47,1127.35,20.35,1557.0,234.8
2022-01-10,540.8,1080.97,22.84,1559.8,234.7
2022-01-11,549.39,1080.24,25.8,1546.2,233.5
2022-01-12,581.4,1130.42,30.05,1544.6,235.1
2022-01-13,492.16,909.67,27.77,1516.9,232.1
2022-01-14,513.66,956.01,31.42,1531.7,234.3
2022-01-15,520.09,1105.72,34.28,1530.0,230.7
2022-01-16,506.46,938.76,35.79,1521.4,233.4
2022-01-17,547.83,1063.89,41.32,1558.3,232.9
2022-01-18,547.65,1067.96,43.92,1565.9,233.9
2022-01-19,571.07,1108.19,48.52,1544.2,233.1
2022-01-20,507.96,994.43,45.58,1551.9,234.9
2022-01-21,480.3,1019.07,45.4,1506.0,232.6
2022-01-22,501.8,980.66,49.83,1511.5,235.7
2022-01-23,481.21,956.91,50.09,1495.5,237.0
2022-01-24,524.64,1002.5,57.12,1512.1,231.8
2022-01-25,520.71,1000.53,59.19,1489.1,235.2
2022-01-26,519.12,1030.86,61.5,1482.8,233.4
2022-01-27,549.96,1142.06,67.8,1446.4,235.8
2022-01-28,496.38,1025.24,63.58,1507.3,231.7
2022-01-29,478.21,781.28,63.55,1518.8,236.3
2022-01-30,491.09,872.96,67.63,1513.7,233.2
2022-01-31,466.48,999.11,66.49,1504.8,233.5
2022-02-01,471.53,890.6,69.48,1503.0,233.5
2022-02-02,486.82,926.5,74.08,1477.5,231.7
2022-02-03,496.58,935.56,77.97,1449.2,235.5
2022-02-04,462.61,839.06,74.87,1456.4,232.7
2022-02-05,449.28,838.09,74.88,1468.9,234.9
2022-02-06,496.09,936.49,85.08,1428.7,233.4
2022-02-07,456.23,863.08,80.45,1480.6,233.5
2022-02-08,478.84,883.66,86.76,1474.8,235.9
2022-02-09,500.53,1015.77,93.11,1474.3,230.9
2022-02-10,490.73,947.83,93.67,1479.0,229.3
2022-02-11,483.72,945.56,94.67,1421.9,232.5
2022-02-12,493.45,961.83,98.97,1439.3,233.7
2022-02-13,471.72,891.39,96.9,1429.1,233.4
2022-02-14,438.66,821.1,92.23,1438.0,232.4
2022-02-15,519.48,933.31,111.75,1432.5,237.3
2022-02-16,470.99,946.97,103.6,1400.5,236.4
2022-02-17,469.9,905.06,105.64,1454.9,228.6
2022-02-18,461.22,949.83,105.93,1465.1,232.6
2022-02-19,416.67,823.77,97.72,1420.7,234.7
2022-02-20,433.89,908.45,103.87,1420.0,234.6
2022-02-21,488.97,930.65,119.43,1446.7,232.3
2022-02-22,406.82,751.01,101.34,1425.6,236.6
2022-02-23,445.79,945.47,113.21,1435.5,232.1
2022-02-24,452.71,929.12,117.17,1401.3,233.9
2022-02-25,437.16,769.32,115.26,1431.0,233.8
2022-02-26,488.08,968.8,131.06,1423.9,234.4
2022-02-27,407.57,818.79,111.42,1404.3,232.8
2022-02-28,423.82,813.2,117.92,1409.6,234.9
2022-03-01,445.17,808.31,126.02,1365.3,232.2
2022-03-02,445.07,855.61,128.15,1399.6,234.6
2022-03-03,436.91,855.99,127.92,1403.0,232.8
2022-03-04,438.9,821.74,130.63,1391.3,236.7
2022-03-05,417.6,839.51,126.32,1379.9,233.4
2022-03-06,422.39,753.75,129.81,1421.9,234.3
2022-03-07,405.55,793.89,126.6,1416.4,236.1
2022-03-08,434.86,925.69,137.86,1389.6,234.3
2022-03-09,388.55,776.51,125.06,1393.4,235.5
2022-03-10,394.16,820.14,128.77,1347.1,231.5
2022-03-11,439.92,847.84,145.85,1358.3,235.0
2022-03-12,407.39,798.72,137.03,1368.8,233.5
2022-03-13,468.6,889.61,159.89,1354.2,235.6
2022-03-14,406.88,773.77,140.79,1392.8,234.9
2022-03-15,405.42,806.66,142.25,1357.6,235.0
2022-03-16,440.56,814.8,156.7,1343.3,235.3
2022-03-17,431.89,872.97,155.7,1404.8,236.0
2022-03-18,406.14,807.31,148.37,1399.0,229.8
2022-03-19,406.68,741.19,150.52,1374.1,232.4
2022-03-20,427.43,869.6,160.26,1318.0,233.9
2022-03-21,409.5,878.31,155.5,1383.7,231.6
2022-03-22,397.09,804.76,152.7,1380.4,233.4
2022-03-23,398.56,698.42,155.18,1314.3,234.3
2022-03-24,440.23,955.71,173.51,1301.0,237.1
2022-03-25,392.93,678.03,156.75,1332.7,235.4
2022-03-26,391.35,694.19,157.99,1348.4,235.4
2022-03-27,395.26,699.62,161.46,1367.0,234.0
2022-03-28,395.73,757.28,163.54,1298.2,230.5
2022-03-29,378.45,662.95,158.21,1369.6,232.5
2022-03-30,422.74,728.12,178.74,1297.2,230.7
2022-03-31,382.84,716.93,163.69,1345.5,235.0
2022-04-01,398.23,744.36,172.16,1325.0,234.1
2022-04-02,418.79,800.01,183.04,1348.1,234.3
2022-04-03,379.11,752.68,167.5,1327.9,234.9
2022-04-04,391.77,815.51,174.95,1316.6,233.0
2022-04-05,359.17,695.36,162.09,1328.9,231.3
2022-04-06,366.39,726.31,167.08,1296.9,233.0
2022-04-07,382.41,730.58,176.19,1307.8,234.8
2022-04-08,370.77,760.77,172.58,1280.8,230.5
2022-04-09,391.07,815.86,183.86,1319.8,234.3
2022-04-10,365.8,688.27,173.7,1326.1,231.5
2022-04-11,369.13,667.56,177.02,1309.1,235.1
2022-04-12,360.95,679.21,174.79,1301.9,231.4
2022-04-13,391.72,741.71,191.52,1289.0,235.5
2022-04-14,366.04,701.84,180.68,1340.6,231.1
2022-04-15,356.36,691.13,177.57,1289.3,232.0
2022-04-16,350.87,672.83,176.46,1256.2,235.3
2022-04-17,345.52,627.49,175.38,1296.3,233.6
2022-04-18,376.48,720.82,192.85,1283.6,230.0
2022-04-19,361.06,709.86,186.62,1321.5,235.3
2022-04-20,414.18,863.78,216.0,1277.3,229.7
2022-04-21,349.9,658.79,184.09,1247.9,233.6
2022-04-22,330.52,639.91,175.42,1306.5,238.1
2022-04-23,353.09,680.0,189.03,1276.1,234.1
2022-04-24,395.69,746.98,213.65,1256.2,233.2
2022-04-25,360.32,681.13,196.2,1310.4,233.8
2022-04-26,351.28,617.3,192.9,1262.1,231.7
