date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,371.66,455.19,0.0,3198.0,250.5
2022-01-02,375.7,481.04,0.93,3248.9,250.4
2022-01-03,326.29,349.16,1.62,3227.0,251.9
2022-01-04,368.3,463.24,2.75,3221.6,252.1
2022-01-05,392.34,481.77,3.91,3223.1,250.4
2022-01-06,363.85,443.49,4.53,3187.9,250.0
2022-01-07,356.21,436.87,5.32,3236.0,250.3
2022-01-08,352.56,421.58,6.15,3201.6,248.8
2022-01-09,343.58,393.56,6.85,3190.2,252.6
2022-01-10,357.25,412.48,8.02,3246.8,249.3
2022-01-11,333.4,411.46,8.32,3193.3,250.1
2022-01-12,362.16,475.63,9.94,3179.7,250.7
2022-01-13,373.05,485.22,11.18,3209.9,251.0
2022-01-14,345.19,430.35,11.21,3195.6,250.9
2022-01-15,358.76,431.36,12.55,3207.2,250.1
2022-01-16,350.18,476.11,13.13,3185.4,253.7
2022-01-17,357.47,455.58,14.3,3199.5,250.5
2022-01-18,365.73,464.16,15.55,3218.2,249.9
2022-01-19,356.34,409.93,16.05,3158.7,254.0
2022-01-20,363.35,453.55,17.28,3161.4,248.8
2022-01-21,356.73,412.45,17.86,3135.2,254.0
2022-01-22,361.9,492.46,19.04,3171.6,246.4
2022-01-23,351.7,415.25,19.39,3163.2,249.6
2022-01-24,351.23,419.76,20.25,3182.7,247.1
2022-01-25,356.71,425.37,21.47,3153.6,247.7
2022-01-26,342.86,414.75,21.5,3149.2,251.3
2022-01-27,351.09,447.22,22.9,3151.6,251.0
2022-01-28,327.44,403.63,22.19,3139.7,249.2
2022-01-29,311.05,384.18,21.87,3148.5,253.7
2022-01-30,342.82,437.72,24.97,3142.4,252.7
2022-01-31,326.98,372.42,24.65,3145.4,250.3
2022-02-01,372.55,476.35,29.03,3126.9,246.8
2022-02-02,325.58,403.97,26.19,3139.2,252.3
2022-02-03,351.3,417.76,29.16,3137.3,249.4
2022-02-04,325.7,404.07,27.86,3115.2,251.0
2022-02-05,336.56,417.16,29.65,3116.8,252.0
2022-02-06,317.52,340.0,28.78,3111.7,249.6
2022-02-07,315.31,415.33,29.38,3087.5,252.9
2022-02-08,339.63,443.9,32.51,3099.1,249.6
2022-02-09,327.54,377.33,32.19,3120.8,251.5
2022-02-10,345.82,410.12,34.87,3119.3,251.9
2022-02-11,353.5,465.17,36.54,3105.9,252.2
2022-02-12,305.68,389.26,32.38,3075.7,253.9
2022-02-13,348.75,438.19,37.83,3112.3,248.7
2022-02-14,314.14,395.61,34.88,3126.6,248.1
2022-02-15,323.83,406.58,36.79,3098.2,249.7
2022-02-16,305.6,356.6,35.5,3083.1,256.5
2022-02-17,305.46,365.85,36.26,3062.7,253.1
2022-02-18,295.45,382.29,35.83,3076.5,249.3
2022-02-19,319.99,407.33,39.63,3063.7,249.7
2022-02-20,326.92,408.65,41.32,3066.4,250.4
2022-02-21,319.21,380.68,41.16,3093.0,250.9
2022-02-22,295.52,382.24,38.87,3081.7,251.7
2022-02-23,292.21,342.74,39.18,3054.0,251.8
2022-02-24,323.4,428.1,44.19,3059.5,252.8
2022-02-25,335.29,398.26,46.68,3054.5,254.4
2022-02-26,325.89,384.15,46.21,3042.8,250.1
2022-02-27,351.24,433.55,50.7,3021.4,250.0
2022-02-28,319.96,398.54,47.01,3061.7,249.7
2022-03-01,324.95,402.45,48.58,3065.6,249.8
2022-03-02,318.91,367.06,48.5,3026.7,251.1
2022-03-03,306.14,385.26,47.34,3022.6,251.7
2022-03-04,315.32,407.65,49.57,3050.7,253.8
2022-03-05,330.57,405.77,52.82,3016.1,249.0
2022-03-06,330.51,375.85,53.66,2998.5,251.1
2022-03-07,321.61,392.19,53.05,3014.2,248.7
2022-03-08,340.25,395.6,57.0,3047.1,251.2
2022-03-09,321.85,358.36,54.74,3006.4,255.7
2022-03-10,319.13,382.55,55.11,3000.8,250.1
2022-03-11,336.89,448.93,59.04,3001.2,255.3
2022-03-12,301.52,370.09,53.62,2984.5,248.7
2022-03-13,334.34,406.44,60.32,2978.0,249.5
2022-03-14,296.25,378.08,54.21,2996.0,249.7
2022-03-15,306.63,389.47,56.9,2970.1,250.7
2022-03-16,281.65,321.69,52.99,2987.1,250.1
2022-03-17,313.37,422.32,59.77,2997.3,251.9
2022-03-18,329.31,409.89,63.66,2996.4,244.9
2022-03-19,293.75,378.46,57.55,2983.0,248.4
2022-03-20,303.22,362.6,60.18,2958.7,254.2
2022-03-21,303.53,337.53,61.03,2971.4,247.6
2022-03-22,303.0,371.27,61.71,2983.4,249.7
2022-03-23,289.65,337.31,59.74,2985.9,251.6
2022-03-24,305.6,398.71,63.82,2964.9,250.3
2022-03-25,328.29,375.95,69.4,2953.2,248.7
2022-03-26,296.16,365.5,63.38,2965.9,251.3
2022-03-27,306.63,389.25,66.41,2954.1,252.1
2022-03-28,305.88,385.0,67.04,2937.7,249.2
2022-03-29,295.92,355.58,65.62,2961.2,251.2
2022-03-30,305.46,342.97,68.53,2952.4,252.1
2022-03-31,294.92,336.09,66.92,2926.8,252.6
2022-04-01,306.28,363.2,70.3,2933.3,251.1
2022-04-02,298.34,341.78,69.25,2939.0,253.8
2022-04-03,277.78,341.07,65.19,2909.3,250.5
2022-04-04,271.34,321.68,64.38,2922.2,248.4
2022-04-05,265.74,306.35,63.74,2946.3,250.0
2022-04-06,290.84,332.96,70.51,2920.9,252.8
2022-04-07,308.62,350.1,75.62,2911.7,248.6
2022-04-08,284.91,350.16,70.55,2946.3,245.9
2022-04-09,291.45,346.03,72.92,2928.6,251.3
2022-04-10,284.85,351.53,72.01,2932.5,249.5
2022-04-11,281.6,345.73,71.92,2899.8,254.9
2022-04-12,325.56,397.17,83.99,2906.8,250.9
2022-04-13,280.98,357.51,73.21,2909.3,252.9
2022-04-14,272.31,310.89,71.66,2911.0,249.4
2022-04-15,278.41,354.33,73.98,2949.2,251.6
2022-04-16,291.93,366.87,78.33,2902.2,251.1
2022-04-17,281.92,344.03,76.38,2919.2,253.2
2022-04-18,293.78,347.46,80.35,2940.3,250.8
2022-04-19,278.49,343.92,76.89,2925.8,249.3
2022-04-20,279.97,352.8,78.02,2891.7,252.5
2022-04-21,277.67,318.27,78.1,2908.5,249.0
2022-04-22,285.94,363.17,81.17,2885.1,248.8
2022-04-23,296.89,397.72,85.04,2878.8,250.3
2022-04-24,297.78,365.83,86.07,2893.4,249.7
2022-04-25,305.57,401.15,89.11,2891.3,250.4
2022-04-26,266.19,335.87,78.31,2880.8,249.1
2022-04-27,269.51,336.55,79.99,2864.3,252.6
2022-04-28,270.68,321.92,81.03,2855.0,252.6
2022-04-29,283.07,342.94,85.47,2837.6,252.1
2022-04-30,267.32,313.31,81.41,2862.0,251.9
2022-05-01,272.24,351.35,83.61,2860.5,246.7
2022-05-02,291.0,345.3,90.12,2869.5,250.6
2022-05-03,295.81,396.7,92.37,2820.7,252.1
2022-05-04,289.91,365.15,91.28,2849.0,253.1
2022-05-05,284.11,357.06,90.19,2839.9,250.0
2022-05-06,269.8,310.52,86.34,2839.9,253.0
2022-05-07,278.77,355.01,89.93,2863.0,251.0
2022-05-08,293.74,358.05,95.52,2860.8,245.2
2022-05-09,286.49,343.14,93.9,2852.6,250.2
2022-05-10,288.99,344.49,95.46,2831.2,248.7
2022-05-11,289.3,334.43,96.31,2822.6,249.2
2022-05-12,271.08,334.27,90.95,2847.5,252.5
2022-05-13,283.75,346.8,95.92,2854.7,251.0
2022-05-14,269.25,310.06,91.72,2849.6,249.4
2022-05-15,282.05,356.57,96.8,2824.5,249.0
2022-05-16,290.09,395.59,100.31,2812.6,251.3
2022-05-17,293.96,336.5,102.4,2822.7,250.0
2022-05-18,280.29,343.5,98.36,2821.1,251.8
2022-05-19,276.99,369.69,97.92,2795.1,248.7
2022-05-20,289.88,343.39,103.22,2796.3,249.6
2022-05-21,258.82,326.01,92.82,2858.2,248.2
2022-05-22,289.47,363.77,104.56,2786.4,249.3
2022-05-23,271.16,345.2,98.64,2808.5,254.7
2022-05-24,270.69,364.2,99.17,2778.3,248.9
2022-05-25,262.23,294.28,96.74,2783.2,249.4
2022-05-26,252.02,313.58,93.62,2764.4,248.7
2022-05-27,286.83,344.66,107.29,2761.6,250.0
2022-05-28,272.01,334.58,102.44,2789.4,250.2
2022-05-29,261.16,322.6,99.02,2784.2,252.8
2022-05-30,270.17,328.08,103.13,2808.1,249.6
2022-05-31,260.51,303.62,100.11,2769.0,250.6
2022-06-01,241.88,282.93,93.57,2768.7,246.6
2022-06-02,261.53,356.59,101.84,2761.9,248.7
2022-06-03,244.81,280.88,95.95,2740.4,252.6
2022-06-04,265.91,347.83,104.9,2768.8,248.7
2022-06-05,283.04,330.79,112.38,2750.8,251.9
2022-06-06,253.31,313.69,101.22,2722.6,248.5
2022-06-07,271.49,367.53,109.18,2770.6,250.0
2022-06-08,252.28,323.29,102.1,2734.1,253.8
2022-06-09,259.81,297.19,105.81,2749.4,251.9
2022-06-10,248.15,300.69,101.69,2747.3,246.5
2022-06-11,267.02,328.68,110.11,2741.3,256.8
2022-06-12,275.87,357.53,114.45,2714.2,248.3
2022-06-13,260.42,321.72,108.71,2759.4,254.1
2022-06-14,264.29,323.15,111.0,2714.1,249.5
2022-06-15,263.72,352.99,111.43,2676.7,247.9
2022-06-16,253.15,336.66,107.6,2740.0,249.5
2022-06-17,272.53,347.62,116.53,2736.5,249.1
2022-06-18,248.67,296.89,106.96,2693.5,249.3
2022-06-19,234.72,250.94,101.55,2714.4,250.5
2022-06-20,242.51,279.78,105.54,2733.3,251.3
2022-06-21,261.51,297.43,114.47,2737.2,253.2
2022-06-22,248.27,305.06,109.3,2718.4,250.8
2022-06-23,253.82,327.5,112.38,2719.9,250.5
2022-06-24,249.12,337.37,110.93,2714.9,248.9
2022-06-25,253.88,332.83,113.69,2695.0,249.8
2022-06-26,264.81,314.8,119.26,2673.2,249.4
2022-06-27,269.68,336.6,122.13,2686.9,247.6
2022-06-28,237.93,299.14,108.35,2711.9,255.5
2022-06-29,261.16,296.78,119.58,2708.9,250.9
2022-06-30,251.46,296.39,115.78,2687.9,250.9
2022-07-01,233.3,281.35,108.0,2674.4,252.8
2022-07-02,254.11,346.55,118.27,2713.0,245.2
2022-07-03,270.34,339.64,126.51,2678.0,254.9
2022-07-04,237.85,273.88,111.9,2685.5,248.7
2022-07-05,243.63,293.89,115.23,2645.8,248.6
2022-07-06,226.19,285.04,107.55,2666.1,249.3
2022-07-07,244.0,296.95,116.62,2686.2,252.4
2022-07-08,246.88,298.86,118.62,2634.3,254.7
2022-07-09,268.54,343.08,129.7,2658.1,253.7
2022-07-10,232.52,306.66,112.88,2664.3,249.4
2022-07-11,255.14,333.58,124.5,2682.0,246.8
2022-07-12,246.55,299.31,120.93,2670.2,249.6
2022-07-13,269.48,329.39,132.84,2681.8,249.1
2022-07-14,244.02,296.1,120.9,2661.8,247.1
2022-07-15,240.78,312.43,119.89,2660.2,251.6
2022-07-16,251.1,303.46,125.65,2620.6,250.4
2022-07-17,246.28,274.34,123.85,2617.3,251.4
2022-07-18,251.13,316.98,126.91,2667.9,251.9
2022-07-19,246.13,311.38,125.0,2622.5,251.8
2022-07-20,221.29,267.21,112.93,2618.0,250.3
2022-07-21,244.64,329.46,125.46,2579.9,253.7
2022-07-22,243.86,292.41,125.66,2644.6,249.4
2022-07-23,228.65,301.79,118.39,2598.3,249.1
2022-07-24,240.37,276.42,125.05,2601.5,249.9
2022-07-25,214.75,268.33,112.25,2637.1,251.5
2022-07-26,238.97,282.63,125.5,2568.4,251.8
2022-07-27,243.54,299.06,128.49,2637.0,249.7
2022-07-28,246.26,315.07,130.54,2590.5,249.8
2022-07-29,242.72,290.63,129.25,2601.5,253.0
