date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,417.33,502.21,0.0,3305.7,265.7
2022-01-02,429.34,480.69,0.9,3297.9,264.8
2022-01-03,415.18,488.61,1.74,3311.9,266.9
2022-01-04,439.59,503.16,2.76,3328.3,266.5
2022-01-05,404.48,437.8,3.39,3265.0,261.3
2022-01-06,382.32,426.17,4.01,3264.6,263.2
2022-01-07,396.43,428.37,4.99,3315.4,265.7
2022-01-08,407.9,472.01,5.99,3273.4,266.4
2022-01-09,392.84,463.1,6.6,3306.3,265.2
2022-01-10,395.89,414.06,7.49,3265.1,261.5
2022-01-11,425.25,456.44,8.94,3266.3,266.0
2022-01-12,388.58,428.47,8.99,3293.6,268.5
2022-01-13,377.37,406.41,9.52,3284.6,260.3
2022-01-14,419.96,465.99,11.48,3244.4,266.7
2022-01-15,415.92,475.47,12.25,3276.2,268.5
2022-01-16,381.35,455.75,12.04,3248.1,266.8
2022-01-17,415.71,454.93,14.01,3267.3,264.7
2022-01-18,378.15,412.84,13.54,3257.0,266.7
2022-01-19,385.64,441.05,14.63,3249.5,264.7
2022-01-20,377.36,422.58,15.11,3237.7,266.0
2022-01-21,389.58,403.24,16.43,3213.8,265.0
2022-01-22,409.25,439.62,18.12,3231.8,265.1
2022-01-23,402.69,444.16,18.69,3255.5,263.3
2022-01-24,380.5,443.79,18.47,3247.9,263.9
2022-01-25,399.69,473.64,20.25,3219.3,268.1
2022-01-26,402.8,428.14,21.26,3255.3,263.6
2022-01-27,413.41,446.16,22.7,3237.7,261.0
2022-01-28,400.95,469.52,22.87,3240.0,271.9
2022-01-29,407.69,447.04,24.12,3204.1,264.0
2022-01-30,393.78,449.91,24.14,3258.2,264.3
2022-01-31,375.86,417.84,23.84,3229.0,264.1
2022-02-01,394.3,443.28,25.85,3247.3,264.9
2022-02-02,414.19,455.23,28.04,3201.2,263.3
2022-02-03,414.48,491.23,28.95,3174.5,267.8
2022-02-04,338.87,350.78,24.39,3189.4,264.5
2022-02-05,400.63,440.72,29.69,3226.3,262.8
2022-02-06,378.16,446.2,28.84,3180.1,259.1
2022-02-07,394.81,438.39,30.95,3229.8,267.1
2022-02-08,360.0,401.69,28.99,3182.7,264.0
2022-02-09,377.42,443.81,31.2,3202.1,265.6
2022-02-10,354.16,406.56,30.04,3196.3,263.0
2022-02-11,376.05,439.76,32.7,3182.6,265.1
2022-02-12,395.35,470.13,35.23,3179.9,264.8
2022-02-13,391.55,407.46,35.73,3163.5,266.7
2022-02-14,423.39,464.04,39.55,3219.6,265.2
2022-02-15,371.87,399.89,35.53,3188.0,262.6
2022-02-16,364.3,415.23,35.59,3142.4,269.7
2022-02-17,406.72,479.93,40.61,3145.0,265.7
2022-02-18,347.12,340.47,35.41,3180.0,263.0
2022-02-19,382.7,395.11,39.86,3166.4,265.2
2022-02-20,387.89,389.76,41.23,3127.5,265.6
2022-02-21,334.09,358.37,36.23,3211.9,265.8
2022-02-22,356.5,400.28,39.43,3102.5,265.6
2022-02-23,350.71,424.78,39.55,3146.3,265.4
2022-02-24,391.4,409.58,44.98,3153.2,266.7
2022-02-25,363.04,455.42,42.5,3136.4,266.3
2022-02-26,369.56,424.71,44.07,3164.4,266.4
2022-02-27,343.63,395.62,41.71,3154.8,261.3
2022-02-28,358.02,415.25,44.24,3144.7,261.4
2022-03-01,357.77,372.11,44.98,3137.6,263.3
2022-03-02,367.78,399.51,47.03,3147.1,264.4
2022-03-03,365.51,388.16,47.53,3129.4,263.3
2022-03-04,397.77,459.68,52.58,3100.7,262.8
2022-03-05,382.68,408.82,51.42,3147.5,265.3
2022-03-06,336.45,372.48,45.93,3160.4,263.1
