date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,498.07,795.86,0.0,2297.5,237.9
2022-01-02,537.47,910.8,1.03,2242.7,237.2
2022-01-03,582.33,855.22,2.23,2270.9,240.2
2022-01-04,512.05,854.38,2.94,2290.3,240.5
2022-01-05,578.95,929.53,4.43,2248.6,238.4
2022-01-06,513.26,825.83,4.91,2212.5,238.2
2022-01-07,518.18,834.31,5.95,2275.2,234.7
2022-01-08,538.21,927.35,7.21,2265.7,241.0
2022-01-09,592.04,951.91,9.07,2293.7,237.4
2022-01-10,523.18,798.03,9.02,2259.8,237.8
2022-01-11,492.86,758.36,9.44,2259.5,240.0
2022-01-12,500.99,827.86,10.56,2273.4,238.5
2022-01-13,562.96,913.75,12.95,2278.3,240.1
2022-01-14,500.67,734.03,12.48,2241.7,239.3
2022-01-15,568.04,925.02,15.26,2272.9,238.5
2022-01-16,537.21,806.71,15.46,2241.8,238.7
2022-01-17,533.62,865.74,16.39,2250.8,235.9
2022-01-18,541.57,825.16,17.68,2262.1,237.8
2022-01-19,511.45,800.54,17.68,2263.8,240.3
2022-01-20,535.61,827.16,19.55,2251.5,236.3
2022-01-21,499.41,853.07,19.2,2221.7,236.7
2022-01-22,566.01,916.65,22.85,2204.1,236.3
2022-01-23,502.21,847.58,21.25,2236.0,238.4
2022-01-24,540.16,981.69,23.9,2257.4,240.9
2022-01-25,500.42,796.32,23.11,2245.2,239.2
2022-01-26,512.84,875.32,24.67,2239.2,233.8
2022-01-27,516.21,790.87,25.84,2232.5,239.4
2022-01-28,603.5,1018.22,31.38,2237.0,237.2
2022-01-29,523.99,798.3,28.26,2209.2,239.1
2022-01-30,502.03,796.29,28.05,2242.9,237.8
2022-01-31,511.09,833.18,29.55,2242.5,236.4
2022-02-01,482.61,792.78,28.84,2216.7,238.0
2022-02-02,516.8,768.27,31.89,2230.7,237.2
2022-02-03,568.36,863.21,36.18,2185.9,238.7
2022-02-04,528.11,864.06,34.64,2222.1,236.3
2022-02-05,541.99,844.63,36.61,2214.0,235.9
2022-02-06,494.18,729.74,34.34,2240.1,239.6
2022-02-07,511.66,809.42,36.55,2209.2,240.3
2022-02-08,521.35,822.77,38.26,2228.8,239.3
2022-02-09,496.58,795.34,37.41,2201.8,236.8
2022-02-10,524.74,855.12,40.56,2162.2,236.6
2022-02-11,529.44,860.1,41.95,2201.6,236.7
2022-02-12,526.73,804.12,42.77,2208.3,239.9
2022-02-13,508.13,790.13,42.25,2205.6,236.5
2022-02-14,539.07,895.52,45.88,2204.2,239.9
2022-02-15,503.8,778.1,43.86,2189.0,239.4
2022-02-16,500.67,779.16,44.57,2190.9,240.6
2022-02-17,545.42,800.77,49.62,2173.1,240.2
2022-02-18,479.83,760.67,44.59,2153.9,239.2
2022-02-19,463.95,749.28,44.02,2190.0,235.2
2022-02-20,484.36,693.0,46.91,2175.5,239.3
2022-02-21,515.31,774.32,50.92,2210.2,238.3
2022-02-22,537.11,792.09,54.13,2143.3,237.4
2022-02-23,487.27,804.08,50.06,2191.0,240.8
2022-02-24,548.77,787.91,57.45,2225.9,237.8
2022-02-25,503.0,795.41,53.65,2178.0,237.0
2022-02-26,498.62,820.01,54.16,2179.9,240.4
2022-02-27,479.44,768.3,53.02,2186.7,237.3
2022-02-28,548.7,851.94,61.76,2186.6,236.9
2022-03-01,495.37,800.07,56.73,2166.6,235.9
2022-03-02,465.14,776.74,54.18,2152.9,236.5
2022-03-03,558.68,882.17,66.18,2184.3,236.6
2022-03-04,506.52,714.13,61.0,2131.4,239.3
