date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,610.74,370.36,0.0,4022.3,190.1
2022-01-02,560.25,355.95,1.78,3988.7,186.9
2022-01-03,589.89,374.98,3.75,4005.4,189.1
2022-01-04,575.35,372.82,5.49,3953.0,189.6
2022-01-05,621.98,386.6,7.92,3950.8,188.8
2022-01-06,629.51,406.16,10.02,3940.8,192.7
2022-01-07,624.23,393.17,11.93,3963.8,190.7
2022-01-08,569.02,332.85,12.7,3954.8,192.5
2022-01-09,509.0,323.47,12.99,3939.0,190.3
2022-01-10,536.26,321.89,15.4,3922.8,189.9
2022-01-11,628.37,364.53,20.06,3912.5,187.9
2022-01-12,573.38,366.71,20.14,3931.7,189.8
2022-01-13,561.67,365.48,21.54,3918.1,189.8
2022-01-14,629.83,410.61,26.18,3908.5,187.0
2022-01-15,617.21,403.18,27.64,3948.0,188.7
2022-01-16,579.67,332.63,27.82,3910.2,189.1
2022-01-17,568.96,336.81,29.14,3932.1,190.6
2022-01-18,572.1,399.26,31.15,3890.9,190.7
2022-01-19,580.9,349.67,33.51,3901.3,188.6
2022-01-20,618.69,405.0,37.68,3890.1,190.7
2022-01-21,583.41,357.86,37.42,3852.1,189.4
2022-01-22,590.52,376.6,39.79,3909.5,184.0
2022-01-23,601.56,370.01,42.48,3873.1,188.8
2022-01-24,533.68,348.51,39.42,3885.6,191.9
2022-01-25,586.67,375.2,45.24,3850.5,186.4
2022-01-26,555.53,344.97,44.64,3857.2,190.0
2022-01-27,491.6,295.87,41.1,3838.0,192.9
2022-01-28,501.18,322.61,43.53,3875.0,188.3
2022-01-29,530.9,316.78,47.84,3851.4,189.8
2022-01-30,572.71,371.57,53.47,3847.4,187.2
2022-01-31,559.59,402.13,54.07,3862.2,193.0
2022-02-01,560.07,379.77,55.94,3853.0,189.6
2022-02-02,607.47,399.73,62.66,3840.2,189.9
2022-02-03,516.99,326.99,55.01,3791.4,192.5
2022-02-04,549.81,315.39,60.3,3800.8,191.1
2022-02-05,557.46,330.69,62.96,3789.6,188.0
2022-02-06,527.49,356.56,61.3,3819.2,188.5
2022-02-07,546.98,333.73,65.35,3803.0,190.8
2022-02-08,501.18,307.22,61.52,3766.8,188.5
2022-02-09,581.63,366.39,73.3,3785.8,185.5
2022-02-10,523.42,314.82,67.68,3754.7,189.7
2022-02-11,595.35,354.97,78.93,3778.5,186.8
2022-02-12,538.15,340.97,73.12,3741.5,193.0
2022-02-13,565.24,343.04,78.65,3780.2,190.1
2022-02-14,534.75,327.09,76.16,3772.2,188.0
2022-02-15,533.94,325.91,77.8,3797.8,188.4
2022-02-16,517.77,337.48,77.15,3771.6,186.0
2022-02-17,535.11,335.96,81.49,3741.2,187.6
2022-02-18,538.97,339.3,83.85,3761.1,191.8
2022-02-19,508.38,332.57,80.77,3711.8,194.2
2022-02-20,524.43,330.76,85.04,3715.6,191.2
2022-02-21,510.28,319.62,84.43,3736.5,189.6
2022-02-22,585.31,380.54,98.77,3681.8,188.9
2022-02-23,521.21,342.14,89.67,3719.3,187.9
2022-02-24,562.52,354.69,98.63,3694.7,193.9
2022-02-25,515.7,328.9,92.12,3712.2,189.4
2022-02-26,526.15,321.15,95.72,3683.7,194.0
2022-02-27,483.82,294.1,89.62,3708.9,192.6
2022-02-28,505.13,333.2,95.23,3695.9,186.3
2022-03-01,520.73,338.13,99.89,3718.6,188.4
2022-03-02,554.7,360.37,108.24,3685.9,188.4
2022-03-03,518.28,333.84,102.85,3665.5,189.6
2022-03-04,546.6,348.01,110.27,3671.0,189.7
2022-03-05,526.22,345.9,107.9,3644.2,195.8
2022-03-06,549.91,365.64,114.57,3674.4,187.6
2022-03-07,505.69,335.85,107.03,3673.2,190.2
2022-03-08,566.3,357.91,121.73,3705.9,191.0
2022-03-09,492.27,334.38,107.45,3639.3,189.8
2022-03-10,483.9,310.88,107.22,3641.5,190.0
2022-03-11,471.49,308.96,106.03,3630.6,187.7
2022-03-12,558.86,360.0,127.52,3641.5,190.0
2022-03-13,519.65,334.16,120.3,3640.1,190.8
2022-03-14,489.56,299.53,114.95,3626.6,190.4
2022-03-15,527.57,346.87,125.62,3644.6,190.9
2022-03-16,512.28,371.7,123.67,3605.7,192.6
2022-03-17,542.5,338.14,132.76,3633.0,191.6
2022-03-18,454.51,289.73,112.74,3619.3,189.9
2022-03-19,484.81,301.09,121.86,3603.5,187.4
2022-03-20,478.7,296.65,121.9,3592.7,188.6
2022-03-21,440.51,301.42,113.63,3642.7,189.3
2022-03-22,513.29,315.07,134.11,3573.1,190.3
2022-03-23,479.59,297.41,126.89,3590.7,188.8
2022-03-24,502.81,294.03,134.69,3564.9,187.9
2022-03-25,540.65,330.42,146.62,3610.9,187.4
2022-03-26,473.8,275.25,130.06,3588.2,186.5
2022-03-27,470.91,308.57,130.82,3552.2,189.3
2022-03-28,482.61,349.47,135.67,3571.3,186.8
2022-03-29,502.12,313.1,142.81,3561.5,187.8
2022-03-30,463.71,270.01,133.42,3541.3,189.0
2022-03-31,460.96,305.98,134.15,3562.1,187.1
2022-04-01,499.81,305.94,147.11,3550.0,190.5
2022-04-02,482.42,326.35,143.59,3541.9,191.3
2022-04-03,423.93,265.49,127.58,3532.0,188.7
2022-04-04,442.1,271.96,134.51,3536.8,188.9
2022-04-05,504.97,317.91,155.3,3528.1,190.8
2022-04-06,477.89,315.06,148.55,3520.1,188.3
2022-04-07,449.43,282.23,141.19,3501.4,188.2
2022-04-08,462.03,286.19,146.67,3543.5,192.2
2022-04-09,465.08,292.48,149.17,3483.9,191.5
2022-04-10,480.59,285.86,155.73,3508.9,191.0
2022-04-11,430.92,279.16,141.06,3489.3,191.6
2022-04-12,441.71,255.51,146.04,3526.2,185.8
2022-04-13,466.15,289.53,155.66,3468.4,192.5
2022-04-14,456.37,300.89,153.9,3467.1,190.6
2022-04-15,470.53,303.41,160.22,3457.8,191.8
2022-04-16,428.19,280.02,147.22,3479.1,190.5
2022-04-17,463.16,293.24,160.76,3440.6,189.9
2022-04-18,478.6,321.79,167.69,3453.9,189.2
2022-04-19,463.65,308.13,163.98,3415.8,190.5
2022-04-20,454.57,295.19,162.26,3459.1,189.1
2022-04-21,448.08,297.82,161.42,3439.7,191.5
2022-04-22,430.3,283.59,156.43,3415.4,186.6
2022-04-23,446.25,277.23,163.69,3462.3,188.7
2022-04-24,474.81,281.34,175.72,3409.9,193.9
2022-04-25,442.85,287.21,165.34,3447.4,188.5
2022-04-26,424.55,277.04,159.9,3412.9,189.3
2022-04-27,432.24,289.53,164.21,3454.5,188.0
2022-04-28,446.41,270.29,171.06,3432.9,190.4
2022-04-29,432.57,262.32,167.17,3393.2,188.3
2022-04-30,450.31,292.62,175.49,3390.5,189.4
2022-05-01,449.94,284.79,176.82,3416.5,191.5
2022-05-02,456.76,262.78,180.99,3394.6,188.4
2022-05-03,467.21,302.34,186.66,3392.0,191.3
2022-05-04,456.67,263.21,183.93,3416.3,191.4
2022-05-05,413.59,250.3,167.93,3371.4,191.9
2022-05-06,413.16,280.18,169.1,3383.7,190.1
2022-05-07,429.93,298.01,177.36,3396.5,196.3
2022-05-08,420.72,251.0,174.93,3389.2,191.9
2022-05-09,404.86,252.93,169.65,3365.3,190.4
2022-05-10,418.7,266.53,176.81,3358.3,188.0
2022-05-11,416.89,288.4,177.4,3324.8,189.6
2022-05-12,411.59,255.0,176.48,3334.0,192.6
2022-05-13,418.06,259.22,180.61,3357.1,193.2
2022-05-14,448.61,307.03,195.26,3343.5,192.7
2022-05-15,426.74,265.99,187.12,3343.4,191.3
2022-05-16,473.49,311.63,209.15,3358.2,187.3
2022-05-17,423.88,249.36,188.6,3309.3,190.7
2022-05-18,413.11,260.16,185.14,3323.9,187.3
2022-05-19,418.16,243.58,188.76,3328.0,186.8
2022-05-20,422.32,254.1,191.99,3305.7,190.3
2022-05-21,424.92,281.24,194.54,3344.1,190.8
2022-05-22,457.84,290.1,211.09,3329.2,191.6
2022-05-23,396.19,247.65,183.94,3312.5,190.8
2022-05-24,430.3,263.1,201.16,3338.2,190.8
2022-05-25,415.76,261.18,195.69,3268.0,187.8
2022-05-26,378.16,243.83,179.21,3293.4,189.6
2022-05-27,425.09,283.29,202.81,3296.5,186.8
2022-05-28,434.11,239.55,208.5,3266.6,185.8
2022-05-29,389.71,237.25,188.42,3286.5,191.3
2022-05-30,405.9,259.88,197.54,3254.1,188.3
2022-05-31,370.07,233.91,181.28,3285.7,191.5
2022-06-01,378.51,245.28,186.62,3288.7,192.0
2022-06-02,423.98,272.92,210.39,3268.6,188.5
2022-06-03,392.43,245.48,195.98,3221.8,191.0
2022-06-04,378.52,234.11,190.24,3235.2,188.5
2022-06-05,404.27,253.64,204.46,3261.6,186.1
2022-06-06,388.21,260.76,197.57,3246.4,190.0
2022-06-07,388.21,237.57,198.8,3187.8,188.8
