date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,1261.29,2377.36,0.0,3232.8,194.2
2022-01-02,1344.35,2498.86,4.05,3254.0,198.4
2022-01-03,1304.54,2413.08,7.87,3261.4,197.5
2022-01-04,1362.48,2410.62,12.33,3211.4,198.8
2022-01-05,1292.14,2352.18,15.6,3215.1,197.9
2022-01-06,1276.59,2443.44,19.28,3227.6,194.3
2022-01-07,1268.46,2306.77,23.0,3213.3,193.5
2022-01-08,1243.18,2116.38,26.31,3184.2,192.3
2022-01-09,1263.51,2386.26,30.57,3162.2,195.1
2022-01-10,1322.1,2269.68,36.01,3182.4,194.6
2022-01-11,1242.52,2204.81,37.62,3196.9,194.5
2022-01-12,1212.0,2102.82,40.38,3178.5,192.9
2022-01-13,1335.14,2063.16,48.55,3161.3,195.3
2022-01-14,1272.37,2280.94,50.14,3166.8,193.8
2022-01-15,1327.09,2614.56,56.35,3211.0,193.6
2022-01-16,1260.77,2276.34,57.38,3147.8,194.9
2022-01-17,1235.26,2520.41,60.0,3160.1,194.4
2022-01-18,1157.86,2041.87,59.78,3152.1,191.7
2022-01-19,1193.76,2144.91,65.28,3197.6,193.0
2022-01-20,1207.0,2133.77,69.71,3125.1,195.6
2022-01-21,1276.59,2275.46,77.64,3134.8,194.5
2022-01-22,1248.9,2260.47,79.79,3147.9,190.7
2022-01-23,1188.37,2271.32,79.57,3146.0,196.0
2022-01-24,1075.74,1831.5,75.33,3161.2,194.5
2022-01-25,1275.15,2267.05,93.21,3155.2,192.5
2022-01-26,1297.74,2377.2,98.86,3116.8,193.2
2022-01-27,1299.9,2457.88,103.02,3133.2,194.9
2022-01-28,1177.3,1866.45,96.94,3119.5,190.2
2022-01-29,1297.22,2144.09,110.81,3109.9,195.4
2022-01-30,1265.61,2253.67,112.01,3135.5,196.6
2022-01-31,1262.14,2368.46,115.6,3116.4,196.4
2022-02-01,1187.3,2059.23,112.41,3139.3,196.9
2022-02-02,1213.43,2228.51,118.64,3113.0,193.0
2022-02-03,1330.06,2597.39,134.16,3118.1,196.6
2022-02-04,1317.36,2342.27,136.95,3041.4,195.1
2022-02-05,1209.45,2124.78,129.48,3093.6,192.9
2022-02-06,1220.93,2220.88,134.49,3096.6,195.5
2022-02-07,1073.91,1925.61,121.62,3094.6,195.5
2022-02-08,1275.71,2295.99,148.44,3111.1,197.7
2022-02-09,1245.01,2192.48,148.73,3088.7,197.0
2022-02-10,1217.91,2136.5,149.27,3048.3,193.2
2022-02-11,1158.28,1954.99,145.56,3079.5,195.3
2022-02-12,1195.21,2189.13,153.92,3081.6,195.2
2022-02-13,1275.35,2148.59,168.2,3048.8,195.1
2022-02-14,1206.74,2056.86,162.91,3048.9,194.0
2022-02-15,1337.89,2235.15,184.78,3069.1,198.1
2022-02-16,1227.2,2145.28,173.31,3049.6,193.3
2022-02-17,1122.35,1997.1,162.0,3067.6,197.9
2022-02-18,1149.34,1930.17,169.48,3045.6,191.7
2022-02-19,1128.96,1979.54,169.99,2994.5,193.8
2022-02-20,1217.64,2181.35,187.14,3035.5,196.1
2022-02-21,1231.81,2017.27,193.17,3022.6,192.5
2022-02-22,1261.41,2156.52,201.75,3039.0,193.1
2022-02-23,1139.55,2207.8,185.81,3031.4,195.7
2022-02-24,1182.95,2027.72,196.59,3000.3,191.1
2022-02-25,1226.82,2257.39,207.71,3019.3,196.8
2022-02-26,1239.23,2146.34,213.69,3022.3,197.5
2022-02-27,1076.64,1932.43,189.02,3016.7,197.6
2022-02-28,1179.83,2013.08,210.82,3023.6,195.2
2022-03-01,1073.39,1726.12,195.16,2979.8,193.7
2022-03-02,1104.36,1919.27,204.25,2993.4,193.9
2022-03-03,1061.55,1928.15,199.65,2948.2,195.2
2022-03-04,1097.74,2016.94,209.9,3012.6,194.8
2022-03-05,1048.16,1875.99,203.7,2987.7,193.8
2022-03-06,1060.62,1811.56,209.44,2979.8,197.7
2022-03-07,1073.56,1995.59,215.36,2975.7,194.1
2022-03-08,1138.59,1950.33,231.97,2984.1,197.5
2022-03-09,1120.68,1925.75,231.84,2991.6,194.8
2022-03-10,1024.24,1730.96,215.1,2961.2,194.7
2022-03-11,1265.76,2201.79,269.79,2971.5,195.6
2022-03-12,1083.26,1896.6,234.29,2967.6,195.6
2022-03-13,1033.99,1864.43,226.87,2911.9,194.3
2022-03-14,1137.0,1883.88,253.04,2938.0,195.7
2022-03-15,1101.8,1912.93,248.66,2957.2,196.0
2022-03-16,1054.62,1799.14,241.33,2969.5,197.9
2022-03-17,1117.95,2029.17,259.32,2968.3,194.7
2022-03-18,1057.01,1906.81,248.51,2912.9,193.0
2022-03-19,1074.91,1811.88,256.09,2953.7,193.2
2022-03-20,1168.06,2126.83,281.94,2950.7,199.3
2022-03-21,1092.28,1936.0,267.08,2934.6,190.8
2022-03-22,1116.1,2062.07,276.41,2882.3,192.2
2022-03-23,1051.94,1809.0,263.82,2908.3,194.6
2022-03-24,1085.68,1986.31,275.69,2917.5,193.4
2022-03-25,1033.31,1915.7,265.63,2907.0,196.2
2022-03-26,1028.34,1833.75,267.58,2864.7,196.0
2022-03-27,1047.3,2056.36,275.8,2899.2,193.5
2022-03-28,1029.62,1874.69,274.38,2882.2,197.6
2022-03-29,1119.21,2164.24,301.76,2908.9,192.4
2022-03-30,1092.05,2185.38,297.87,2903.1,193.1
2022-03-31,937.32,1526.38,258.6,2900.3,197.7
2022-04-01,1147.04,2155.77,320.06,2878.8,192.0
2022-04-02,1087.12,1981.79,306.75,2883.0,195.3
2022-04-03,1110.85,1998.1,316.93,2877.3,197.7
2022-04-04,1039.12,1785.59,299.73,2893.7,189.4
2022-04-05,967.35,1642.46,282.06,2861.1,193.9
2022-04-06,973.79,1639.39,286.99,2853.0,196.5
2022-04-07,1129.01,2229.39,336.27,2883.8,194.0
2022-04-08,953.18,1735.17,286.89,2877.4,194.7
2022-04-09,960.19,1590.39,292.01,2866.7,195.0
2022-04-10,1010.07,1700.51,310.34,2885.4,195.2
2022-04-11,958.52,1530.89,297.5,2892.0,193.0
2022-04-12,1054.62,1985.77,330.63,2871.3,196.1
2022-04-13,1055.96,1880.78,334.35,2828.1,195.1
2022-04-14,1043.23,1901.12,333.59,2856.1,192.3
2022-04-15,988.22,1756.37,319.09,2838.2,193.7
2022-04-16,1031.66,1920.23,336.34,2821.1,191.8
2022-04-17,1104.89,1924.53,363.67,2814.0,195.0
2022-04-18,939.33,1693.93,312.11,2830.7,195.6
2022-04-19,1065.7,1919.79,357.43,2838.1,195.0
2022-04-20,1047.49,1753.48,354.59,2845.8,195.7
2022-04-21,999.0,1711.13,341.3,2828.2,194.8
2022-04-22,1010.1,1767.86,348.25,2822.6,196.1
2022-04-23,1017.08,1836.45,353.82,2803.5,194.3
2022-04-24,948.08,1801.79,332.78,2808.4,196.0
2022-04-25,913.11,1632.06,323.35,2770.7,192.0
2022-04-26,1036.71,1834.25,370.35,2808.4,191.8
2022-04-27,927.69,1674.15,334.29,2802.2,194.8
2022-04-28,932.86,1644.75,339.06,2828.3,196.0
2022-04-29,958.94,1702.19,351.52,2785.8,194.0
2022-04-30,995.81,1903.78,368.14,2806.9,195.9
2022-05-01,954.93,1678.07,355.99,2770.1,195.2
2022-05-02,941.57,1695.16,353.94,2810.0,190.5
2022-05-03,1020.9,1755.73,386.93,2801.6,199.2
2022-05-04,955.84,1805.7,365.24,2791.8,192.1
2022-05-05,930.89,1578.89,358.59,2766.8,192.7
2022-05-06,986.25,1746.36,382.98,2757.7,196.9
2022-05-07,967.57,1803.93,378.72,2751.3,194.6
2022-05-08,963.71,1638.44,380.19,2735.8,193.0
2022-05-09,981.19,1819.33,390.13,2761.1,193.6
2022-05-10,950.92,1516.74,381.03,2743.4,192.8
2022-05-11,995.44,1672.41,401.95,2752.5,193.0
2022-05-12,884.67,1564.73,359.95,2744.8,196.2
2022-05-13,1009.3,2009.71,413.78,2716.5,193.6
2022-05-14,904.65,1619.34,373.67,2755.8,192.4
2022-05-15,868.18,1555.7,361.28,2733.1,193.1
2022-05-16,906.01,1702.46,379.82,2745.0,194.3
2022-05-17,924.38,1553.48,390.37,2701.0,193.1
2022-05-18,903.98,1362.8,384.53,2705.6,194.0
2022-05-19,890.94,1720.53,381.72,2709.6,195.3
2022-05-20,980.94,1795.93,423.3,2718.9,193.6
2022-05-21,890.87,1547.92,387.17,2708.6,192.9
2022-05-22,824.2,1468.88,360.73,2734.5,193.2
2022-05-23,910.52,1703.19,401.3,2724.5,197.4
2022-05-24,1018.97,1799.1,452.22,2685.8,198.9
2022-05-25,873.06,1562.74,390.13,2756.0,194.7
2022-05-26,878.43,1719.91,395.22,2692.0,196.0
2022-05-27,898.98,1498.23,407.21,2716.1,192.7
2022-05-28,985.86,1797.26,449.58,2681.2,193.4
2022-05-29,896.49,1495.8,411.56,2696.0,195.5
2022-05-30,864.02,1655.45,399.29,2699.2,189.9
2022-05-31,924.82,1667.57,430.2,2646.7,196.1
2022-06-01,919.13,1577.28,430.36,2708.4,193.5
2022-06-02,925.77,1521.74,436.28,2654.5,192.4
2022-06-03,853.63,1490.41,404.88,2659.8,195.4
2022-06-04,873.87,1567.36,417.13,2651.3,197.5
2022-06-05,947.48,1781.29,455.14,2648.7,194.0
2022-06-06,913.04,1533.84,441.37,2646.3,195.2
2022-06-07,928.59,1582.15,451.69,2629.5,195.5
2022-06-08,887.86,1538.59,434.56,2665.3,195.1
2022-06-09,934.94,1597.07,460.43,2649.1,192.6
2022-06-10,898.79,1556.14,445.35,2640.7,195.0
2022-06-11,860.45,1456.84,428.95,2660.4,195.0
2022-06-12,914.22,1658.54,458.5,2672.1,189.1
2022-06-13,840.69,1457.91,424.16,2602.3,196.3
2022-06-14,944.64,1679.61,479.44,2662.7,191.6
2022-06-15,918.85,1657.72,469.11,2626.4,194.8
2022-06-16,859.79,1422.55,441.54,2596.6,197.6
2022-06-17,862.32,1577.91,445.43,2628.6,194.1
2022-06-18,873.94,1569.33,454.04,2614.7,192.5
2022-06-19,858.53,1541.74,448.6,2630.9,195.7
2022-06-20,920.81,1625.46,483.9,2613.4,197.4
2022-06-21,838.46,1469.94,443.13,2614.3,192.4
2022-06-22,794.94,1416.49,422.5,2595.2,189.9
2022-06-23,846.27,1511.1,452.3,2580.1,196.9
2022-06-24,887.39,1483.92,476.91,2612.2,196.3
2022-06-25,896.34,1718.35,484.39,2583.6,195.4
2022-06-26,855.77,1467.87,465.0,2598.9,191.0
2022-06-27,821.89,1465.45,449.03,2617.3,195.8
2022-06-28,844.8,1588.75,464.04,2581.2,196.6
2022-06-29,816.88,1426.86,451.12,2595.1,198.9
2022-06-30,745.32,1340.2,413.8,2577.3,194.0
2022-07-01,804.51,1273.05,449.04,2567.4,194.9
2022-07-02,859.59,1376.21,482.32,2540.2,190.3
2022-07-03,824.79,1463.85,465.21,2567.4,196.5
2022-07-04,821.14,1473.06,465.57,2561.7,196.5
2022-07-05,877.95,1646.49,500.36,2544.3,195.4
2022-07-06,789.83,1459.83,452.45,2517.8,197.0
2022-07-07,791.9,1295.25,455.95,2521.9,193.0
2022-07-08,839.33,1586.16,485.72,2587.8,194.1
2022-07-09,794.29,1327.5,461.97,2549.7,194.2
2022-07-10,792.09,1468.34,463.0,2517.0,196.8
2022-07-11,882.95,1533.65,518.68,2530.5,196.8
2022-07-12,773.61,1561.45,456.7,2539.5,195.2
2022-07-13,785.51,1354.72,466.0,2545.1,195.1
2022-07-14,831.18,1471.61,495.51,2528.3,195.7
2022-07-15,809.3,1449.59,484.81,2570.2,193.9
2022-07-16,753.68,1323.12,453.67,2568.0,197.3
2022-07-17,879.23,1484.57,531.78,2531.1,193.7
2022-07-18,773.22,1525.52,469.9,2513.0,195.4
2022-07-19,793.32,1366.76,484.39,2524.8,193.4
2022-07-20,818.67,1407.81,502.22,2487.4,196.5
2022-07-21,885.56,1565.11,545.8,2530.8,194.4
2022-07-22,780.82,1401.0,483.49,2511.1,198.7
2022-07-23,758.6,1301.94,471.9,2480.4,194.3
2022-07-24,812.9,1513.47,508.0,2489.7,196.5
2022-07-25,873.78,1564.64,548.54,2509.7,193.3
2022-07-26,794.55,1413.41,501.07,2461.8,194.0
