date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,296.94,141.45,0.0,1841.4,221.9
2022-01-02,312.04,173.74,0.64,1811.2,223.8
2022-01-03,317.11,161.44,1.3,1805.2,216.2
2022-01-04,288.66,159.36,1.78,1786.3,223.3
2022-01-05,296.6,146.65,2.44,1781.7,220.6
2022-01-06,300.72,159.83,3.09,1809.5,219.3
2022-01-07,320.48,158.94,3.96,1823.0,218.2
2022-01-08,300.0,167.01,4.32,1799.0,220.5
2022-01-09,284.2,153.15,4.68,1808.4,224.8
2022-01-10,282.24,150.15,5.23,1783.5,223.6
2022-01-11,293.44,144.32,6.05,1834.0,224.9
2022-01-12,281.92,157.58,6.39,1793.7,221.4
2022-01-13,315.78,177.57,7.82,1828.1,221.9
2022-01-14,315.84,158.11,8.47,1766.6,218.5
2022-01-15,303.16,155.96,8.76,1783.5,218.5
2022-01-16,298.56,159.42,9.24,1804.3,221.4
2022-01-17,313.22,144.08,10.35,1784.2,218.9
2022-01-18,312.06,168.37,10.96,1790.2,219.9
2022-01-19,286.14,153.49,10.64,1758.7,221.7
2022-01-20,287.73,142.69,11.3,1768.6,224.2
2022-01-21,310.56,141.11,12.84,1757.7,221.7
2022-01-22,303.5,157.46,13.18,1772.0,218.9
2022-01-23,308.03,148.28,14.02,1768.4,218.0
2022-01-24,285.09,133.93,13.57,1760.1,221.9
2022-01-25,286.72,149.02,14.24,1781.8,220.4
2022-01-26,304.3,165.52,15.75,1746.3,221.9
2022-01-27,286.77,144.74,15.44,1723.2,221.2
2022-01-28,273.86,148.03,15.32,1753.2,221.5
2022-01-29,286.02,150.8,16.6,1806.2,224.1
2022-01-30,292.35,138.94,17.58,1771.8,223.8
2022-01-31,319.95,158.75,19.9,1743.2,222.4
2022-02-01,282.02,151.68,18.13,1767.5,219.9
2022-02-02,292.96,145.29,19.45,1754.4,220.6
2022-02-03,323.32,171.75,22.14,1763.3,223.2
2022-02-04,276.85,138.38,19.54,1771.7,224.3
2022-02-05,302.01,159.68,21.95,1756.5,219.1
2022-02-06,281.48,146.72,21.05,1753.5,224.7
2022-02-07,297.21,149.78,22.85,1779.3,220.1
2022-02-08,324.81,171.5,25.65,1758.9,223.0
2022-02-09,301.85,137.4,24.47,1750.5,227.3
2022-02-10,292.07,140.95,24.29,1745.9,218.5
2022-02-11,275.61,137.38,23.5,1732.3,222.7
2022-02-12,286.34,154.69,25.02,1717.2,221.0
2022-02-13,280.23,132.66,25.08,1754.0,222.5
2022-02-14,267.01,136.02,24.46,1764.7,220.4
2022-02-15,256.8,133.13,24.06,1746.2,216.7
2022-02-16,274.99,142.06,26.35,1747.5,220.1
2022-02-17,285.96,145.21,28.0,1716.9,222.3
2022-02-18,301.92,149.29,30.2,1721.3,224.4
2022-02-19,274.9,138.55,28.08,1706.1,222.5
2022-02-20,287.68,153.96,29.99,1725.2,224.6
2022-02-21,260.26,128.24,27.68,1748.4,220.7
2022-02-22,272.61,124.09,29.57,1713.3,220.5
2022-02-23,248.8,129.92,27.51,1724.3,222.3
2022-02-24,314.61,172.56,35.45,1738.4,220.9
2022-02-25,285.31,137.94,32.76,1747.0,223.9
2022-02-26,284.38,154.99,33.25,1688.4,218.8
2022-02-27,289.09,151.36,34.41,1710.4,223.4
2022-02-28,316.66,152.25,38.36,1703.7,224.1
2022-03-01,274.48,135.14,33.84,1699.4,222.4
2022-03-02,266.37,130.85,33.4,1707.8,223.5
2022-03-03,307.6,158.29,39.22,1675.1,220.4
2022-03-04,261.97,132.47,33.96,1705.2,220.0
2022-03-05,296.76,159.81,39.1,1711.8,222.4
2022-03-06,277.17,147.45,37.1,1688.8,220.2
2022-03-07,283.74,133.61,38.59,1698.5,222.3
2022-03-08,257.33,122.0,35.54,1707.1,222.3
2022-03-09,312.66,164.45,43.85,1707.6,221.5
2022-03-10,271.02,134.74,38.58,1671.1,222.2
2022-03-11,266.15,134.63,38.45,1716.3,222.9
2022-03-12,282.9,148.31,41.48,1715.3,221.5
2022-03-13,266.02,141.58,39.57,1684.6,220.7
2022-03-14,280.24,134.19,42.28,1731.5,223.3
2022-03-15,256.67,116.43,39.27,1705.6,222.2
2022-03-16,275.47,139.78,42.73,1701.3,222.6
2022-03-17,264.77,129.34,41.63,1707.3,222.8
2022-03-18,261.87,134.07,41.73,1671.5,222.0
2022-03-19,259.27,131.72,41.87,1683.6,221.0
2022-03-20,283.64,137.68,46.41,1701.6,220.4
2022-03-21,266.39,150.13,44.16,1671.9,221.5
2022-03-22,268.19,136.98,45.03,1679.3,222.6
2022-03-23,275.99,136.8,46.92,1696.9,222.7
2022-03-24,285.13,146.24,49.09,1689.7,221.9
2022-03-25,256.86,134.55,44.77,1682.5,222.4
2022-03-26,271.8,134.31,47.95,1681.9,219.4
2022-03-27,256.17,145.89,45.74,1675.7,220.7
2022-03-28,265.12,124.99,47.9,1694.8,223.0
2022-03-29,281.7,133.31,51.5,1718.1,220.0
2022-03-30,235.68,110.65,43.59,1680.7,221.9
2022-03-31,254.24,129.77,47.56,1699.1,221.8
2022-04-01,263.01,137.39,49.77,1663.3,221.4
2022-04-02,270.69,135.85,51.8,1656.9,223.0
2022-04-03,281.35,146.95,54.44,1653.4,222.1
2022-04-04,242.26,126.45,47.39,1649.3,219.3
2022-04-05,282.97,141.8,55.96,1660.4,222.7
2022-04-06,270.69,141.09,54.11,1682.6,220.6
2022-04-07,260.2,131.48,52.57,1683.5,218.9
2022-04-08,243.61,121.77,49.74,1651.8,223.1
2022-04-09,254.96,126.86,52.6,1654.1,219.3
2022-04-10,275.45,142.2,57.41,1659.1,220.9
2022-04-11,261.92,141.79,55.15,1662.4,222.2
2022-04-12,258.76,124.09,55.04,1668.1,221.5
2022-04-13,248.01,123.52,53.29,1646.9,220.4
2022-04-14,269.79,138.79,58.54,1649.5,219.7
2022-04-15,257.84,143.14,56.5,1679.2,220.1
2022-04-16,256.27,133.6,56.71,1645.1,219.5
2022-04-17,257.67,126.14,57.56,1637.8,221.4
2022-04-18,250.12,121.74,56.41,1646.1,220.6
2022-04-19,247.5,132.52,56.35,1648.0,218.9
2022-04-20,238.0,119.55,54.7,1614.2,221.1
2022-04-21,249.17,119.32,57.8,1634.7,220.4
2022-04-22,233.59,125.24,54.68,1650.6,222.2
2022-04-23,262.48,136.01,62.01,1680.9,222.4
2022-04-24,247.27,118.65,58.95,1628.8,224.3
2022-04-25,250.37,119.2,60.22,1653.3,222.9
2022-04-26,254.47,115.78,61.75,1640.2,219.5
2022-04-27,244.3,120.79,59.8,1658.4,217.3
2022-04-28,239.14,123.89,59.05,1621.4,218.6
2022-04-29,256.45,137.15,63.88,1654.5,220.6
2022-04-30,277.11,144.42,69.62,1659.0,218.4
2022-05-01,264.27,126.06,66.96,1658.5,220.4
2022-05-02,268.48,135.06,68.6,1656.8,221.7
2022-05-03,235.55,128.79,60.69,1630.6,220.5
2022-05-04,249.06,123.84,64.7,1637.1,222.2
2022-05-05,248.56,131.72,65.1,1615.6,220.4
2022-05-06,268.51,141.44,70.9,1578.2,220.1
2022-05-07,261.65,138.59,69.65,1626.4,225.1
2022-05-08,247.71,129.13,66.47,1616.7,221.6
2022-05-09,220.8,116.94,59.72,1637.7,221.9
2022-05-10,234.48,110.79,63.92,1634.3,223.3
2022-05-11,256.34,140.72,70.43,1594.5,223.4
2022-05-12,244.07,113.3,67.58,1661.1,220.9
2022-05-13,246.26,127.63,68.72,1620.7,223.7
2022-05-14,254.79,129.7,71.64,1585.9,220.8
2022-05-15,260.75,128.9,73.87,1587.3,223.7
2022-05-16,236.77,114.93,67.58,1565.3,219.2
2022-05-17,253.21,132.77,72.82,1622.7,221.0
2022-05-18,265.3,140.81,76.86,1595.5,222.1
2022-05-19,262.6,133.31,76.64,1587.9,222.4
2022-05-20,238.18,119.79,70.03,1590.4,220.0
2022-05-21,247.86,134.59,73.4,1595.9,218.4
2022-05-22,252.99,126.38,75.46,1612.1,222.6
2022-05-23,243.67,124.08,73.2,1566.3,221.2
2022-05-24,239.98,121.22,72.6,1576.4,220.9
2022-05-25,221.6,127.05,67.52,1605.8,225.0
2022-05-26,231.7,113.27,71.09,1583.2,221.1
2022-05-27,233.36,124.03,72.1,1605.4,220.6
2022-05-28,226.13,105.59,70.35,1582.4,218.1
2022-05-29,242.26,117.7,75.88,1622.5,219.5
2022-05-30,250.95,126.08,79.14,1593.8,223.4
2022-05-31,235.08,119.18,74.64,1612.8,220.2
2022-06-01,213.29,107.35,68.17,1597.3,222.9
2022-06-02,237.88,120.79,76.54,1597.1,219.1
2022-06-03,242.16,119.32,78.43,1569.2,219.9
2022-06-04,240.94,130.87,78.55,1606.2,219.9
2022-06-05,229.48,111.25,75.31,1585.8,222.6
2022-06-06,223.34,118.21,73.77,1561.1,221.2
2022-06-07,247.77,130.72,82.36,1536.6,219.4
2022-06-08,241.01,117.16,80.63,1580.3,223.1
2022-06-09,228.39,114.41,76.89,1606.3,222.6
2022-06-10,218.32,111.4,73.97,1556.6,222.3
2022-06-11,238.26,131.77,81.23,1554.6,222.2
2022-06-12,224.68,112.54,77.08,1565.7,219.9
2022-06-13,239.32,144.25,82.61,1592.7,224.2
2022-06-14,236.28,125.2,82.06,1532.6,221.5
2022-06-15,258.33,134.09,90.27,1555.0,222.2
2022-06-16,232.72,124.01,81.82,1546.6,222.4
2022-06-17,256.56,119.67,90.74,1576.6,219.8
2022-06-18,233.78,126.29,83.18,1561.2,225.4
2022-06-19,224.68,107.07,80.42,1555.7,221.6
2022-06-20,219.79,117.03,79.14,1557.7,221.7
2022-06-21,221.48,109.67,80.22,1575.7,220.8
2022-06-22,236.2,115.72,86.05,1581.1,224.0
2022-06-23,232.33,129.07,85.13,1577.8,224.0
2022-06-24,209.26,106.26,77.12,1567.5,222.0
2022-06-25,241.79,113.94,89.62,1582.3,218.7
2022-06-26,246.62,131.99,91.94,1534.7,221.3
2022-06-27,208.07,99.7,78.01,1559.8,221.5
2022-06-28,240.46,131.05,90.66,1597.7,220.8
2022-06-29,247.71,126.31,93.92,1512.6,219.7
2022-06-30,207.61,99.2,79.15,1537.3,218.5
2022-07-01,222.38,118.14,85.26,1526.0,224.6
2022-07-02,217.66,113.97,83.91,1551.2,223.1
2022-07-03,237.98,108.55,92.24,1572.8,221.7
2022-07-04,221.84,112.85,86.46,1553.5,220.4
2022-07-05,221.01,114.47,86.6,1537.1,222.4
2022-07-06,230.52,119.05,90.81,1551.0,222.1
2022-07-07,242.95,122.83,96.22,1533.0,220.9
2022-07-08,224.3,118.72,89.31,1541.4,222.4
2022-07-09,219.32,115.1,87.79,1548.5,222.7
2022-07-10,221.03,112.97,88.94,1569.9,223.0
2022-07-11,231.21,116.59,93.52,1542.5,219.9
2022-07-12,208.58,107.23,84.81,1536.6,222.5
2022-07-13,222.89,110.31,91.1,1571.6,224.0
2022-07-14,212.25,102.77,87.19,1490.5,222.2
2022-07-15,208.94,100.63,86.27,1526.4,226.1
2022-07-16,200.35,101.73,83.15,1512.1,221.3
2022-07-17,215.85,105.42,90.03,1520.9,218.2
2022-07-18,233.1,118.01,97.72,1536.4,220.0
2022-07-19,198.9,108.25,83.8,1542.7,220.3
2022-07-20,226.4,114.34,95.86,1511.3,222.8
2022-07-21,212.9,109.39,90.59,1533.8,223.3
2022-07-22,207.98,104.92,88.94,1501.2,221.9
2022-07-23,223.06,121.26,95.85,1492.2,222.2
2022-07-24,233.26,128.9,100.72,1518.0,225.5
2022-07-25,234.91,117.06,101.93,1510.9,220.0
2022-07-26,221.26,117.02,96.47,1543.8,221.5
2022-07-27,217.03,122.33,95.08,1555.2,220.7
2022-07-28,221.68,106.56,97.58,1499.2,219.3
2022-07-29,243.93,130.58,107.88,1473.8,217.6
2022-07-30,213.51,99.47,94.87,1481.4,224.2
2022-07-31,228.58,116.82,102.05,1490.8,220.1
