date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,624.9,754.33,0.0,1549.4,267.2
2022-01-02,638.04,801.14,2.68,1522.4,269.7
2022-01-03,654.9,845.26,5.51,1553.9,267.6
2022-01-04,572.39,778.1,7.23,1504.8,266.1
2022-01-05,625.11,807.26,10.54,1535.5,267.1
2022-01-06,598.82,830.66,12.63,1508.6,269.2
2022-01-07,646.28,849.74,16.36,1539.7,267.8
2022-01-08,594.26,682.86,17.56,1518.1,266.6
2022-01-09,552.13,735.7,18.66,1486.9,271.7
2022-01-10,620.38,797.78,23.61,1510.4,265.8
2022-01-11,606.17,766.79,25.64,1513.8,271.1
2022-01-12,658.7,871.7,30.67,1507.6,270.7
2022-01-13,631.88,809.85,32.12,1507.1,270.2
2022-01-14,574.39,752.93,31.65,1493.4,270.0
2022-01-15,627.8,793.43,37.27,1484.1,266.9
2022-01-16,599.48,756.1,38.16,1459.7,267.4
2022-01-17,615.71,843.29,41.83,1501.7,272.3
2022-01-18,569.98,743.93,41.16,1497.6,270.6
2022-01-19,579.18,767.04,44.31,1523.0,269.5
2022-01-20,607.43,765.55,49.08,1481.4,267.3
2022-01-21,607.65,830.56,51.71,1485.2,266.7
2022-01-22,522.65,685.27,46.73,1480.0,266.2
2022-01-23,599.01,764.26,56.14,1491.8,267.1
2022-01-24,555.63,766.75,54.47,1461.6,267.9
2022-01-25,584.88,746.22,59.86,1472.3,268.8
2022-01-26,528.44,691.99,56.36,1467.3,270.9
2022-01-27,599.42,731.14,66.52,1479.0,272.8
2022-01-28,591.39,743.49,68.19,1506.0,271.5
2022-01-29,546.54,736.83,65.38,1465.6,266.0
2022-01-30,579.48,750.14,71.84,1427.6,267.0
2022-01-31,565.04,736.68,72.49,1430.5,266.6
2022-02-01,581.17,750.84,77.08,1472.5,270.7
2022-02-02,523.24,677.39,71.67,1415.6,270.1
2022-02-03,526.21,664.46,74.36,1452.6,267.5
2022-02-04,537.78,681.5,78.34,1429.2,268.3
2022-02-05,554.83,709.47,83.23,1495.2,269.0
2022-02-06,599.54,766.79,92.55,1414.5,269.7
2022-02-07,557.14,739.75,88.43,1423.0,271.1
2022-02-08,576.46,764.17,94.01,1449.3,269.0
2022-02-09,524.48,725.51,87.82,1426.6,268.2
2022-02-10,530.96,712.93,91.21,1414.3,269.4
2022-02-11,526.28,652.75,92.71,1406.9,268.2
2022-02-12,537.41,674.08,97.01,1410.6,269.4
2022-02-13,558.92,759.1,103.33,1403.1,268.2
2022-02-14,529.95,710.47,100.29,1418.5,271.0
2022-02-15,528.98,722.18,102.42,1454.7,271.1
2022-02-16,550.78,714.65,109.05,1455.0,268.2
2022-02-17,519.85,665.89,105.19,1452.2,272.7
2022-02-18,510.93,674.43,105.62,1406.2,269.0
2022-02-19,520.76,629.4,109.93,1420.7,269.4
2022-02-20,575.95,740.07,124.1,1406.4,271.4
2022-02-21,549.1,782.43,120.72,1385.0,272.6
2022-02-22,573.84,732.43,128.67,1362.9,270.9
2022-02-23,488.27,633.17,111.62,1361.3,269.2
2022-02-24,530.6,681.61,123.62,1397.2,267.8
2022-02-25,508.97,710.17,120.81,1364.4,269.2
2022-02-26,508.74,621.13,122.98,1373.3,269.8
2022-02-27,475.34,637.69,116.98,1394.2,269.4
2022-02-28,546.57,695.16,136.91,1337.7,268.1
2022-03-01,469.93,590.06,119.77,1411.3,267.0
2022-03-02,532.3,632.92,137.99,1380.6,269.0
2022-03-03,497.84,701.47,131.24,1369.6,267.2
2022-03-04,483.02,649.53,129.45,1361.9,265.2
2022-03-05,480.21,581.87,130.8,1381.8,266.7
2022-03-06,503.8,612.66,139.42,1350.6,267.6
2022-03-07,491.61,617.4,138.2,1393.9,266.9
2022-03-08,499.14,663.95,142.5,1382.5,268.9
2022-03-09,447.91,577.57,129.84,1348.2,265.9
2022-03-10,444.38,550.38,130.76,1356.4,266.2
2022-03-11,448.86,580.17,134.04,1382.2,271.0
2022-03-12,511.83,706.36,155.08,1363.7,270.3
2022-03-13,525.88,702.78,161.63,1348.7,269.1
2022-03-14,482.21,569.28,150.32,1335.9,271.2
2022-03-15,505.06,620.99,159.64,1346.2,267.0
2022-03-16,493.65,636.46,158.19,1337.8,269.9
2022-03-17,511.81,668.67,166.24,1349.9,268.0
2022-03-18,510.89,706.43,168.17,1335.1,271.4
2022-03-19,450.49,584.35,150.26,1319.7,268.9
2022-03-20,483.1,643.87,163.24,1358.7,266.6
2022-03-21,497.24,574.75,170.18,1345.2,271.1
2022-03-22,495.6,630.4,171.78,1312.1,267.6
2022-03-23,491.65,660.35,172.54,1317.9,266.0
2022-03-24,471.06,669.07,167.37,1341.6,271.4
2022-03-25,486.09,588.59,174.82,1308.3,269.7
2022-03-26,435.26,560.03,158.43,1319.3,266.7
2022-03-27,434.89,514.68,160.18,1314.6,268.2
2022-03-28,500.37,642.75,186.47,1303.7,268.1
2022-03-29,488.88,667.51,184.31,1294.6,266.6
2022-03-30,498.59,676.93,190.13,1312.4,266.7
2022-03-31,456.87,591.47,176.19,1292.6,268.2
2022-04-01,436.37,559.0,170.18,1297.0,270.4
2022-04-02,452.92,664.24,178.59,1323.6,270.1
2022-04-03,499.75,641.5,199.21,1290.0,267.3
2022-04-04,434.97,548.95,175.26,1311.2,270.1
2022-04-05,448.5,565.64,182.65,1318.9,271.4
2022-04-06,478.29,575.13,196.84,1295.4,266.7
2022-04-07,451.07,598.21,187.58,1305.4,269.9
2022-04-08,439.01,588.19,184.45,1275.8,268.4
2022-04-09,462.98,619.25,196.51,1305.5,267.8
2022-04-10,433.96,584.97,186.06,1301.4,268.4
2022-04-11,453.59,571.08,196.41,1315.3,270.0
2022-04-12,388.17,499.59,169.75,1307.4,265.9
2022-04-13,401.4,550.89,177.25,1287.0,268.4
2022-04-14,433.26,549.02,193.17,1334.7,267.7
2022-04-15,465.99,587.72,209.75,1294.9,268.4
2022-04-16,431.76,588.16,196.18,1300.4,268.0
2022-04-17,432.67,539.12,198.44,1263.5,266.9
2022-04-18,437.68,535.47,202.6,1263.2,272.2
2022-04-19,421.91,518.76,197.09,1269.8,263.2
2022-04-20,394.73,581.45,186.07,1246.0,269.5
2022-04-21,442.5,603.13,210.46,1264.6,269.5
2022-04-22,431.94,577.95,207.27,1260.9,268.5
2022-04-23,432.06,534.36,209.15,1281.3,268.9
2022-04-24,399.71,531.64,195.18,1280.6,269.7
2022-04-25,454.01,639.1,223.61,1257.5,267.3
2022-04-26,411.31,543.42,204.31,1245.4,267.7
2022-04-27,448.83,550.26,224.83,1286.5,267.8
2022-04-28,373.38,497.5,188.6,1218.1,269.3
2022-04-29,407.08,524.06,207.33,1215.3,269.4
2022-04-30,446.06,582.84,229.05,1253.7,266.3
2022-05-01,410.1,506.52,212.31,1240.6,268.3
2022-05-02,361.07,450.73,188.43,1233.6,267.2
2022-05-03,390.48,494.77,205.4,1201.0,266.5
2022-05-04,414.46,516.95,219.74,1217.9,267.5
2022-05-05,436.53,564.86,233.26,1262.8,266.2
2022-05-06,400.04,501.41,215.42,1257.3,264.8
2022-05-07,426.61,598.95,231.49,1244.8,268.6
2022-05-08,411.0,546.5,224.72,1210.5,270.3
