date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,1494.98,1599.36,0.0,2931.9,274.2
2022-01-02,1582.53,1819.46,2.89,2930.9,274.2
2022-01-03,1498.4,1835.4,5.47,2928.4,275.9
2022-01-04,1483.31,1744.16,8.12,2915.3,276.0
2022-01-05,1477.03,1661.69,10.79,2906.6,275.2
2022-01-06,1490.93,1769.17,13.62,2924.6,275.6
2022-01-07,1457.31,1478.7,15.98,2914.7,276.2
2022-01-08,1454.71,1620.83,18.61,2917.6,273.5
2022-01-09,1437.87,1524.65,21.03,2922.3,275.4
2022-01-10,1445.29,1676.61,23.79,2927.4,274.7
2022-01-11,1431.35,1647.57,26.19,2899.7,273.7
2022-01-12,1545.53,1692.1,31.11,2889.6,277.0
2022-01-13,1492.9,1799.92,32.79,2900.8,278.9
2022-01-14,1440.55,1487.46,34.29,2895.8,277.5
2022-01-15,1577.36,1955.77,40.45,2867.1,276.9
2022-01-16,1303.79,1569.81,35.83,2888.3,275.8
2022-01-17,1407.19,1621.59,41.26,2878.5,275.6
2022-01-18,1434.0,1600.11,44.69,2884.3,275.9
2022-01-19,1423.72,1610.56,46.99,2894.3,276.1
2022-01-20,1467.37,1708.09,51.13,2842.6,277.5
2022-01-21,1469.64,1629.38,53.92,2887.8,274.6
2022-01-22,1447.79,1647.2,55.79,2897.6,275.4
2022-01-23,1340.82,1561.36,54.15,2888.2,277.4
2022-01-24,1486.08,1752.6,62.76,2861.9,273.9
2022-01-25,1376.61,1684.13,60.68,2912.0,274.2
2022-01-26,1413.39,1738.82,64.91,2852.0,274.1
2022-01-27,1443.05,1647.1,68.94,2874.8,274.4
2022-01-28,1246.11,1315.83,61.84,2904.3,277.1
2022-01-29,1387.91,1589.33,71.45,2857.3,279.0
2022-01-30,1261.72,1541.79,67.29,2859.9,273.7
2022-01-31,1390.95,1585.83,76.76,2864.9,272.3
2022-02-01,1259.79,1559.55,71.86,2871.6,274.1
2022-02-02,1478.73,1590.77,87.09,2909.3,275.4
2022-02-03,1357.98,1589.51,82.5,2861.8,274.4
2022-02-04,1345.3,1574.58,84.23,2853.8,276.0
2022-02-05,1541.63,1919.9,99.38,2860.2,274.9
2022-02-06,1375.29,1581.43,91.21,2812.6,277.1
2022-02-07,1444.42,1692.43,98.49,2871.0,276.0
2022-02-08,1305.34,1548.15,91.43,2889.9,270.2
2022-02-09,1310.76,1422.15,94.25,2889.6,272.9
2022-02-10,1369.8,1524.63,101.04,2848.3,274.6
2022-02-11,1332.72,1553.63,100.79,2820.7,272.1
2022-02-12,1333.66,1542.97,103.35,2825.7,276.1
2022-02-13,1362.05,1539.53,108.09,2833.1,276.9
2022-02-14,1318.39,1542.19,107.08,2826.0,275.7
2022-02-15,1258.16,1454.57,104.54,2819.0,274.7
2022-02-16,1393.11,1674.16,118.35,2814.4,274.8
2022-02-17,1357.89,1515.55,117.89,2810.1,273.7
2022-02-18,1323.23,1540.66,117.36,2796.7,275.0
2022-02-19,1475.1,1659.52,133.58,2828.9,273.0
2022-02-20,1405.85,1570.67,129.94,2843.8,274.2
2022-02-21,1324.73,1616.55,124.92,2826.5,273.7
2022-02-22,1334.94,1604.23,128.38,2847.8,273.7
2022-02-23,1195.82,1378.91,117.24,2833.5,279.5
2022-02-24,1284.49,1433.14,128.34,2828.7,274.6
2022-02-25,1366.82,1670.63,139.12,2784.2,276.0
2022-02-26,1447.31,1810.98,150.03,2788.4,275.0
2022-02-27,1294.69,1378.24,136.63,2795.3,273.0
2022-02-28,1316.89,1464.08,141.44,2796.7,275.7
2022-03-01,1340.14,1495.14,146.45,2777.6,272.4
2022-03-02,1352.93,1534.34,150.39,2826.4,275.6
2022-03-03,1260.34,1416.95,142.46,2824.9,275.7
2022-03-04,1250.52,1423.8,143.7,2776.7,274.8
2022-03-05,1501.72,1779.03,175.39,2786.0,273.0
2022-03-06,1223.77,1382.08,145.23,2771.2,276.5
2022-03-07,1415.29,1588.53,170.61,2771.0,278.1
2022-03-08,1352.65,1542.46,165.6,2807.5,270.9
2022-03-09,1318.9,1530.82,163.95,2764.7,273.6
2022-03-10,1340.14,1544.83,169.11,2785.2,273.0
2022-03-11,1434.21,1670.54,183.68,2721.3,273.8
2022-03-12,1324.52,1516.05,172.13,2811.3,274.3
2022-03-13,1350.44,1504.03,178.04,2776.2,274.7
2022-03-14,1425.84,1661.2,190.67,2789.8,278.8
2022-03-15,1377.44,1457.16,186.79,2776.3,274.4
2022-03-16,1199.6,1414.6,164.93,2774.7,276.1
2022-03-17,1198.87,1436.63,167.09,2750.2,275.6
2022-03-18,1322.39,1434.37,186.8,2742.4,275.2
2022-03-19,1252.44,1503.19,179.28,2721.7,276.9
2022-03-20,1315.23,1618.84,190.75,2796.4,274.6
2022-03-21,1324.07,1452.91,194.53,2784.6,276.9
2022-03-22,1412.84,1642.19,210.24,2781.1,278.6
2022-03-23,1274.7,1434.09,192.09,2746.9,273.3
2022-03-24,1282.85,1458.71,195.74,2766.1,277.1
2022-03-25,1219.33,1361.73,188.35,2735.9,275.7
2022-03-26,1284.84,1382.43,200.9,2771.4,275.8
2022-03-27,1216.48,1494.71,192.51,2742.9,274.8
2022-03-28,1320.26,1510.01,211.43,2734.7,276.9
2022-03-29,1258.64,1451.96,203.94,2723.0,272.1
2022-03-30,1262.85,1499.47,207.01,2735.6,274.9
2022-03-31,1331.73,1567.78,220.82,2715.6,272.7
2022-04-01,1278.71,1430.96,214.44,2703.9,271.4
2022-04-02,1329.1,1489.45,225.41,2723.6,277.3
2022-04-03,1232.18,1395.43,211.3,2737.6,272.3
2022-04-04,1323.1,1598.7,229.4,2721.7,278.3
2022-04-05,1202.49,1351.25,210.76,2708.8,276.1
2022-04-06,1325.07,1476.54,234.76,2786.6,275.4
2022-04-07,1224.34,1364.22,219.23,2713.7,273.6
2022-04-08,1194.31,1372.85,216.12,2745.9,276.9
2022-04-09,1274.19,1485.93,232.99,2678.1,277.3
2022-04-10,1364.48,1775.54,252.08,2660.4,275.3
2022-04-11,1261.25,1364.06,235.4,2743.4,278.3
2022-04-12,1260.55,1366.1,237.66,2717.5,275.0
2022-04-13,1171.26,1448.68,223.04,2728.1,274.5
2022-04-14,1417.89,1447.87,272.7,2719.6,275.6
2022-04-15,1175.62,1414.63,228.33,2674.3,278.5
2022-04-16,1268.32,1402.36,248.74,2709.0,273.5
2022-04-17,1268.14,1444.81,251.11,2723.6,277.3
2022-04-18,1238.5,1410.54,247.59,2664.7,276.3
2022-04-19,1279.16,1575.91,258.14,2689.2,276.4
2022-04-20,1293.46,1458.26,263.48,2707.7,274.7
2022-04-21,1124.98,1342.99,231.3,2672.0,274.0
2022-04-22,1343.32,1505.98,278.74,2711.7,275.8
2022-04-23,1189.27,1311.04,249.03,2672.5,273.9
2022-04-24,1209.28,1343.22,255.52,2644.5,275.5
2022-04-25,1185.24,1328.44,252.69,2693.0,274.7
2022-04-26,1161.87,1245.41,249.91,2704.5,276.3
