date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,210.62,204.01,0.0,3762.9,245.4
2022-01-02,226.8,240.57,0.47,3772.0,238.6
2022-01-03,215.55,236.61,0.9,3775.6,243.4
2022-01-04,222.26,231.4,1.4,3797.7,243.2
2022-01-05,233.21,249.08,1.95,3781.6,244.1
2022-01-06,193.78,213.59,2.03,3778.5,245.4
2022-01-07,214.28,237.49,2.69,3757.9,240.5
2022-01-08,205.02,207.49,3.01,3731.9,245.3
2022-01-09,219.01,218.9,3.67,3722.0,243.9
2022-01-10,221.26,243.29,4.18,3740.8,241.9
2022-01-11,208.47,222.71,4.37,3757.6,240.5
2022-01-12,207.56,223.19,4.79,3730.3,242.7
2022-01-13,214.92,217.08,5.41,3748.5,242.8
2022-01-14,198.86,214.35,5.43,3717.9,243.0
2022-01-15,215.54,212.83,6.34,3717.7,241.0
2022-01-16,202.99,214.66,6.4,3755.5,243.5
2022-01-17,219.02,230.06,7.37,3739.4,241.5
2022-01-18,197.01,207.01,7.04,3714.7,244.7
2022-01-19,204.57,222.03,7.74,3701.0,245.7
2022-01-20,202.28,200.52,8.09,3733.3,240.6
2022-01-21,206.68,223.2,8.7,3728.6,242.4
2022-01-22,223.85,234.07,9.9,3720.6,244.2
2022-01-23,217.92,218.62,10.09,3701.1,242.8
2022-01-24,203.71,198.72,9.87,3679.5,239.6
2022-01-25,203.34,232.46,10.28,3697.9,244.0
2022-01-26,217.19,226.08,11.44,3723.1,241.1
2022-01-27,195.54,200.63,10.72,3673.6,242.7
2022-01-28,207.49,204.35,11.81,3689.5,240.3
2022-01-29,200.64,220.99,11.85,3718.0,243.9
2022-01-30,204.77,224.71,12.53,3676.0,241.4
2022-01-31,214.52,233.26,13.58,3676.4,244.1
2022-02-01,198.94,207.17,13.02,3648.7,241.8
2022-02-02,215.47,233.53,14.56,3685.0,241.3
2022-02-03,227.67,228.02,15.87,3654.5,243.1
2022-02-04,210.93,222.73,15.15,3635.0,240.1
2022-02-05,203.54,212.03,15.06,3643.9,245.9
2022-02-06,215.84,228.47,16.43,3663.9,242.6
2022-02-07,192.39,182.75,15.05,3624.9,241.1
2022-02-08,218.79,249.91,17.59,3625.6,241.5
2022-02-09,195.33,220.55,16.12,3661.4,242.3
2022-02-10,224.59,221.11,19.01,3645.6,244.3
2022-02-11,195.02,209.59,16.93,3625.5,240.5
2022-02-12,208.6,201.69,18.55,3634.2,241.5
2022-02-13,185.85,194.94,16.93,3672.3,242.2
2022-02-14,199.07,185.11,18.56,3660.0,245.4
2022-02-15,190.02,195.59,18.12,3629.0,244.3
2022-02-16,186.06,189.61,18.14,3644.3,245.4
2022-02-17,212.23,234.51,21.15,3627.3,242.3
2022-02-18,187.55,212.26,19.09,3586.2,245.1
2022-02-19,192.14,217.67,19.97,3579.5,244.8
2022-02-20,190.64,210.67,20.23,3597.2,243.7
2022-02-21,210.1,220.37,22.74,3580.7,243.8
2022-02-22,208.53,222.05,23.02,3614.5,241.1
2022-02-23,210.67,224.27,23.71,3594.9,245.9
2022-02-24,189.96,186.72,21.79,3611.3,241.8
2022-02-25,210.72,232.72,24.62,3608.5,243.4
2022-02-26,189.22,204.47,22.52,3610.3,243.6
2022-02-27,189.29,205.0,22.94,3574.8,239.5
2022-02-28,189.51,175.37,23.37,3600.6,242.2
2022-03-01,189.53,202.46,23.78,3568.0,242.7
2022-03-02,194.8,213.71,24.86,3598.2,242.0
2022-03-03,187.15,195.34,24.29,3605.4,242.2
2022-03-04,197.26,200.89,26.03,3592.2,245.3
2022-03-05,169.27,164.77,22.7,3571.1,240.6
2022-03-06,196.54,190.58,26.78,3582.9,239.7
2022-03-07,183.42,193.07,25.39,3537.8,241.1
2022-03-08,187.17,193.21,26.31,3530.2,243.8
2022-03-09,187.07,192.98,26.7,3571.6,244.0
2022-03-10,202.08,227.22,29.28,3585.3,243.5
2022-03-11,197.5,193.35,29.05,3531.4,244.1
2022-03-12,190.71,195.77,28.46,3553.2,242.8
2022-03-13,185.1,209.73,28.03,3558.6,241.2
2022-03-14,199.14,204.77,30.58,3534.5,240.4
2022-03-15,208.47,218.48,32.46,3536.9,239.7
2022-03-16,190.7,197.46,30.11,3552.8,241.8
2022-03-17,175.4,189.68,28.08,3539.7,243.8
2022-03-18,183.62,172.09,29.79,3536.7,242.7
2022-03-19,195.29,201.91,32.1,3511.7,242.3
2022-03-20,185.44,194.24,30.89,3527.6,240.2
2022-03-21,181.18,179.81,30.57,3517.2,247.4
2022-03-22,180.46,191.74,30.84,3515.2,240.6
2022-03-23,189.52,205.75,32.8,3508.2,242.5
2022-03-24,173.88,185.74,30.47,3515.4,244.3
2022-03-25,187.67,213.48,33.29,3495.6,242.4
2022-03-26,188.5,192.64,33.85,3510.1,240.7
2022-03-27,183.13,196.06,33.28,3499.5,243.9
2022-03-28,177.27,189.57,32.6,3485.1,239.6
2022-03-29,196.2,202.53,36.51,3461.7,245.8
2022-03-30,173.95,192.0,32.75,3516.6,242.8
2022-03-31,187.65,198.84,35.74,3509.5,241.8
2022-04-01,192.48,188.98,37.07,3475.5,239.4
2022-04-02,186.87,202.53,36.4,3502.2,240.0
2022-04-03,196.47,200.1,38.7,3465.0,242.2
2022-04-04,174.26,179.09,34.7,3476.3,246.1
2022-04-05,177.14,182.73,35.66,3468.8,242.7
2022-04-06,179.86,194.79,36.6,3470.9,243.0
2022-04-07,214.03,235.63,44.02,3486.3,243.0
2022-04-08,188.13,194.94,39.1,3462.3,247.0
2022-04-09,189.51,195.81,39.8,3460.5,241.4
2022-04-10,188.8,177.03,40.06,3479.2,245.4
2022-04-11,183.23,184.6,39.28,3462.5,241.5
2022-04-12,191.75,190.82,41.52,3446.4,240.9
2022-04-13,164.87,174.9,36.06,3460.1,242.1
2022-04-14,184.07,191.25,40.66,3472.1,242.1
