date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,787.07,963.09,0.0,3986.9,228.3
2022-01-02,766.32,940.26,2.97,4019.3,231.1
2022-01-03,782.68,906.11,6.08,3980.0,228.4
2022-01-04,692.24,914.38,8.07,3995.8,230.0
2022-01-05,764.64,931.75,11.89,3975.6,230.2
2022-01-06,698.3,836.17,13.59,3912.7,234.3
2022-01-07,738.44,877.78,17.25,3949.1,233.0
2022-01-08,767.74,903.33,20.94,3928.0,234.3
2022-01-09,740.99,913.1,23.11,3916.3,230.1
2022-01-10,670.22,813.8,23.53,3929.0,230.7
2022-01-11,727.15,915.28,28.38,3929.2,231.8
2022-01-12,800.43,1108.33,34.39,3880.4,231.5
2022-01-13,778.11,973.2,36.49,3891.9,233.5
2022-01-14,827.74,1122.09,42.07,3890.8,232.6
2022-01-15,737.72,904.97,40.4,3893.5,233.1
2022-01-16,706.3,870.59,41.47,3904.8,230.7
2022-01-17,715.77,789.13,44.85,3869.5,232.8
2022-01-18,734.01,970.89,48.89,3887.0,230.3
2022-01-19,714.84,852.74,50.44,3912.0,236.1
2022-01-20,748.92,970.01,55.81,3865.5,230.7
2022-01-21,740.66,809.32,58.13,3865.8,231.6
2022-01-22,667.08,802.95,55.0,3847.7,232.8
2022-01-23,747.64,937.74,64.62,3831.3,236.1
2022-01-24,720.1,888.0,65.1,3829.4,233.4
2022-01-25,768.21,917.21,72.5,3849.1,229.6
2022-01-26,745.54,938.37,73.33,3805.6,233.4
2022-01-27,746.7,965.34,76.42,3808.0,228.1
2022-01-28,702.32,811.87,74.67,3803.1,230.2
2022-01-29,656.71,838.74,72.44,3818.5,229.7
2022-01-30,746.63,980.69,85.34,3796.7,230.4
2022-01-31,724.54,947.29,85.71,3789.6,232.8
2022-02-01,755.1,942.29,92.35,3784.1,233.5
2022-02-02,677.36,831.49,85.55,3788.8,233.8
2022-02-03,703.75,905.14,91.7,3804.4,230.3
2022-02-04,691.38,854.5,92.86,3800.3,228.4
2022-02-05,665.26,880.96,92.01,3742.7,232.3
2022-02-06,628.71,874.69,89.48,3762.4,231.7
2022-02-07,671.6,788.04,98.28,3770.2,227.7
2022-02-08,653.75,829.02,98.29,3785.2,230.6
2022-02-09,721.13,895.05,111.32,3719.6,229.2
2022-02-10,688.4,772.08,109.03,3739.7,227.0
2022-02-11,657.56,836.0,106.79,3749.1,231.6
2022-02-12,712.11,881.67,118.51,3712.3,230.0
2022-02-13,699.96,908.85,119.31,3707.5,230.0
2022-02-14,673.27,877.11,117.47,3702.9,231.4
2022-02-15,665.66,837.12,118.82,3713.2,227.4
2022-02-16,632.16,825.04,115.39,3694.3,229.0
2022-02-17,668.7,781.73,124.75,3703.3,231.8
2022-02-18,654.54,813.47,124.75,3675.9,232.4
2022-02-19,696.54,919.3,135.56,3706.1,234.0
