date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,330.3,196.17,0.0,3452.2,251.9
2022-01-02,282.82,168.59,0.99,3436.5,252.3
2022-01-03,319.2,198.5,2.23,3433.1,256.6
2022-01-04,305.65,173.65,3.21,3438.3,254.7
2022-01-05,287.54,165.7,4.03,3479.5,252.6
2022-01-06,331.57,189.86,5.81,3456.7,255.2
2022-01-07,329.05,191.28,6.93,3429.6,250.1
2022-01-08,269.19,169.92,6.61,3434.2,256.0
2022-01-09,302.1,163.53,8.49,3426.7,255.8
2022-01-10,309.12,171.96,9.78,3442.9,257.7
2022-01-11,304.29,167.73,10.7,3404.3,255.3
2022-01-12,319.34,202.17,12.36,3423.9,254.1
2022-01-13,315.34,180.83,13.32,3418.0,255.8
2022-01-14,299.04,174.03,13.69,3390.0,252.0
2022-01-15,327.77,178.26,16.17,3433.8,252.5
2022-01-16,307.15,179.34,16.24,3391.2,253.1
2022-01-17,287.42,177.41,16.22,3372.3,256.0
2022-01-18,283.65,169.94,17.01,3404.2,251.5
2022-01-19,308.94,181.79,19.63,3383.3,251.3
2022-01-20,278.51,151.88,18.69,3385.5,253.7
2022-01-21,283.24,164.83,20.02,3348.7,254.7
2022-01-22,284.87,169.77,21.15,3383.8,251.9
2022-01-23,292.6,164.52,22.77,3406.1,254.6
2022-01-24,283.88,173.45,23.1,3332.5,256.0
2022-01-25,266.99,164.95,22.68,3359.9,255.7
2022-01-26,301.54,173.68,26.7,3332.2,254.0
2022-01-27,278.41,170.69,25.65,3396.9,253.1
2022-01-28,311.94,183.54,29.86,3363.0,256.7
2022-01-29,286.8,179.41,28.48,3339.0,253.3
2022-01-30,299.53,195.23,30.82,3303.9,255.1
2022-01-31,289.72,162.03,30.85,3303.9,257.2
2022-02-01,298.46,183.37,32.85,3333.7,254.9
2022-02-02,287.19,181.0,32.65,3286.7,251.3
2022-02-03,281.69,158.57,33.04,3282.5,250.8
2022-02-04,292.78,168.24,35.39,3304.5,252.7
2022-02-05,311.21,178.72,38.74,3302.2,254.7
2022-02-06,272.27,160.01,34.87,3302.3,254.1
2022-02-07,286.13,166.27,37.68,3281.1,257.7
2022-02-08,274.32,160.69,37.12,3303.5,254.1
2022-02-09,280.52,172.91,38.97,3263.1,252.6
2022-02-10,273.37,146.4,38.96,3288.1,251.0
2022-02-11,242.66,136.57,35.46,3275.1,255.6
2022-02-12,268.5,164.17,40.21,3278.1,253.2
2022-02-13,283.94,172.63,43.55,3284.9,250.2
2022-02-14,259.32,145.3,40.71,3247.4,253.3
2022-02-15,281.23,171.04,45.17,3238.6,251.3
2022-02-16,270.53,170.67,44.44,3213.3,252.4
2022-02-17,264.73,156.24,44.44,3202.0,253.3
2022-02-18,278.58,156.51,47.78,3234.1,251.4
2022-02-19,274.79,169.68,48.12,3230.8,252.3
2022-02-20,270.53,173.84,48.36,3206.5,251.8
2022-02-21,277.61,156.97,50.63,3206.1,251.8
2022-02-22,266.1,157.74,49.5,3249.3,251.2
2022-02-23,241.06,150.39,45.72,3231.6,252.3
2022-02-24,256.94,152.89,49.67,3184.2,251.5
2022-02-25,237.57,128.27,46.78,3195.9,254.4
2022-02-26,268.93,162.63,53.94,3208.2,253.7
2022-02-27,271.25,152.62,55.39,3182.9,255.6
2022-02-28,271.05,150.17,56.33,3174.6,257.0
2022-03-01,264.42,142.92,55.92,3179.4,254.6
2022-03-02,269.81,169.13,58.04,3203.3,254.2
2022-03-03,236.38,134.01,51.71,3200.5,254.7
2022-03-04,254.48,153.07,56.6,3157.5,254.2
2022-03-05,237.07,144.31,53.59,3176.9,253.4
2022-03-06,249.82,148.99,57.38,3162.9,253.2
2022-03-07,274.13,164.59,63.96,3138.3,251.2
2022-03-08,266.72,160.8,63.2,3147.9,254.9
2022-03-09,260.51,155.19,62.68,3123.9,253.2
2022-03-10,249.14,141.8,60.85,3167.9,256.2
2022-03-11,238.24,134.96,59.06,3171.1,255.1
2022-03-12,252.3,148.48,63.46,3127.3,252.0
2022-03-13,263.08,154.66,67.13,3118.0,255.8
