date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,736.55,638.87,0.0,1939.1,178.4
2022-01-02,731.61,709.25,1.93,1921.0,178.2
2022-01-03,704.3,675.03,3.72,1968.2,182.9
2022-01-04,751.02,729.31,5.96,1961.5,177.2
2022-01-05,643.01,626.03,6.8,1956.5,179.7
2022-01-06,723.46,679.56,9.57,1909.6,177.2
2022-01-07,671.74,643.18,10.67,1914.7,175.6
2022-01-08,702.02,712.81,13.02,1940.1,178.5
2022-01-09,729.01,632.31,15.46,1963.5,179.5
2022-01-10,694.85,708.48,16.58,1955.2,177.6
2022-01-11,698.09,736.97,18.52,1920.1,177.4
2022-01-12,733.29,727.51,21.4,1904.8,177.0
2022-01-13,658.16,618.91,20.96,1897.8,178.8
2022-01-14,727.6,692.06,25.12,1911.2,179.0
2022-01-15,692.55,692.39,25.76,1970.1,182.3
2022-01-16,745.64,736.82,29.72,1892.1,181.1
2022-01-17,668.73,647.69,28.45,1910.9,179.3
2022-01-18,713.91,644.26,32.28,1892.8,176.8
2022-01-19,709.08,723.92,33.96,1912.2,177.0
2022-01-20,628.97,617.67,31.81,1867.8,180.4
2022-01-21,700.92,681.71,37.33,1879.0,183.9
2022-01-22,710.77,711.8,39.76,1880.5,178.9
2022-01-23,669.75,633.57,39.26,1873.9,175.9
2022-01-24,731.75,709.17,44.86,1878.7,180.7
2022-01-25,641.11,593.94,41.03,1894.0,181.7
2022-01-26,642.39,604.66,42.84,1919.6,180.0
2022-01-27,660.75,647.28,45.85,1885.0,179.3
2022-01-28,651.48,622.25,46.96,1871.8,177.8
2022-01-29,689.37,661.23,51.55,1895.3,177.5
2022-01-30,702.17,660.72,54.4,1903.5,180.3
2022-01-31,634.3,548.23,50.85,1857.5,177.6
2022-02-01,656.17,664.23,54.38,1862.8,180.1
2022-02-02,661.07,602.94,56.57,1862.7,177.8
2022-02-03,685.07,680.37,60.48,1869.3,181.3
2022-02-04,628.64,598.37,57.2,1868.9,178.6
2022-02-05,624.07,606.64,58.47,1873.8,179.2
2022-02-06,665.81,626.49,64.18,1861.8,180.3
2022-02-07,673.39,628.27,66.74,1878.1,181.8
2022-02-08,691.44,625.6,70.41,1858.6,180.9
2022-02-09,743.52,753.18,77.72,1831.0,179.6
2022-02-10,639.79,631.32,68.62,1871.7,179.5
2022-02-11,633.54,616.66,69.67,1841.4,177.2
2022-02-12,672.76,664.26,75.81,1847.4,178.9
2022-02-13,661.75,642.91,76.37,1870.0,182.3
2022-02-14,688.68,617.78,81.35,1860.3,179.6
2022-02-15,640.65,627.64,77.42,1839.6,177.9
2022-02-16,625.03,582.11,77.23,1871.7,180.9
2022-02-17,676.02,659.71,85.37,1868.2,179.7
2022-02-18,651.53,599.95,84.06,1818.0,175.6
2022-02-19,682.25,581.6,89.88,1784.5,177.7
2022-02-20,647.95,602.2,87.13,1839.7,177.0
2022-02-21,649.69,603.15,89.13,1834.6,177.3
2022-02-22,590.91,601.44,82.68,1853.4,178.1
2022-02-23,617.58,609.52,88.1,1862.6,180.6
2022-02-24,667.45,729.59,97.04,1863.6,177.4
2022-02-25,706.95,675.52,104.71,1870.7,176.7
2022-02-26,684.78,647.98,103.3,1806.8,180.9
2022-02-27,691.94,653.59,106.27,1855.7,179.1
2022-02-28,629.82,599.51,98.45,1791.1,181.1
2022-03-01,648.43,620.61,103.14,1770.1,179.6
2022-03-02,643.18,591.93,104.06,1794.7,186.8
2022-03-03,615.19,579.49,101.22,1820.1,179.1
2022-03-04,630.84,582.82,105.52,1824.5,177.7
2022-03-05,636.14,606.01,108.15,1806.0,179.9
2022-03-06,600.25,620.29,103.69,1810.4,178.7
2022-03-07,638.81,644.39,112.1,1813.6,180.0
2022-03-08,639.68,702.73,114.01,1807.9,178.7
2022-03-09,597.14,573.13,108.07,1784.3,181.8
2022-03-10,594.82,603.69,109.28,1807.0,181.9
2022-03-11,618.81,581.96,115.38,1832.1,178.2
2022-03-12,624.41,611.15,118.14,1796.7,180.8
2022-03-13,598.39,563.88,114.86,1771.5,181.2
2022-03-14,659.25,697.2,128.35,1831.4,181.5
2022-03-15,699.49,664.56,138.11,1796.1,176.6
2022-03-16,720.67,665.95,144.27,1787.4,180.2
2022-03-17,599.55,579.71,121.67,1822.6,177.3
2022-03-18,595.74,554.58,122.53,1772.3,178.4
2022-03-19,584.96,615.58,121.92,1792.8,179.6
2022-03-20,635.07,616.1,134.11,1749.9,178.1
2022-03-21,580.81,611.31,124.25,1768.0,179.4
2022-03-22,623.22,601.51,135.04,1751.5,181.1
2022-03-23,621.34,599.79,136.34,1775.4,180.0
2022-03-24,637.91,616.77,141.73,1787.3,178.4
2022-03-25,628.5,607.56,141.36,1771.3,179.7
2022-03-26,610.9,602.08,139.08,1783.9,179.8
2022-03-27,589.5,576.4,135.83,1770.9,180.5
2022-03-28,623.47,572.67,145.38,1748.7,177.5
2022-03-29,641.37,613.35,151.32,1786.1,178.8
2022-03-30,601.7,566.29,143.61,1778.2,179.4
2022-03-31,602.67,561.06,145.5,1776.7,182.5
2022-04-01,551.7,485.19,134.71,1748.9,177.8
2022-04-02,569.53,506.87,140.63,1727.3,179.9
2022-04-03,569.66,533.96,142.23,1758.1,178.4
2022-04-04,573.56,538.58,144.78,1774.2,177.3
2022-04-05,636.7,650.3,162.47,1744.7,180.2
2022-04-06,573.54,531.24,147.94,1738.3,178.2
2022-04-07,591.1,521.54,154.09,1756.3,181.4
2022-04-08,581.12,518.82,153.09,1713.5,177.8
2022-04-09,599.79,568.74,159.65,1707.4,179.2
2022-04-10,565.82,560.52,152.17,1758.7,179.9
2022-04-11,537.17,536.83,145.94,1744.9,179.4
2022-04-12,608.65,574.83,167.04,1748.4,176.6
2022-04-13,586.68,613.82,162.62,1740.6,176.7
2022-04-14,603.59,560.2,168.96,1707.2,180.4
2022-04-15,606.32,542.91,171.4,1719.8,181.9
2022-04-16,550.25,513.17,157.06,1725.7,176.9
2022-04-17,579.53,519.98,167.01,1740.6,174.7
2022-04-18,549.17,512.45,159.77,1718.8,180.2
2022-04-19,505.01,474.69,148.31,1736.0,180.5
2022-04-20,552.27,568.23,163.71,1708.6,181.0
2022-04-21,546.05,493.57,163.36,1752.6,180.2
2022-04-22,586.84,615.4,177.18,1723.7,180.8
2022-04-23,557.8,540.23,169.94,1726.9,183.3
2022-04-24,581.29,606.74,178.7,1727.1,178.1
2022-04-25,579.38,575.77,179.7,1665.2,181.7
2022-04-26,527.33,488.18,165.0,1720.8,183.0
2022-04-27,529.57,495.96,167.16,1709.5,179.6
2022-04-28,570.12,538.66,181.52,1703.2,179.0
2022-04-29,520.93,487.02,167.28,1715.0,178.2
2022-04-30,534.38,549.25,173.07,1696.4,176.7
2022-05-01,584.79,546.52,191.0,1730.0,173.3
2022-05-02,548.75,473.32,180.73,1738.1,181.7
2022-05-03,496.83,467.09,164.99,1703.5,178.5
