date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,1029.93,1550.94,0.0,3376.1,223.1
2022-01-02,983.11,1403.36,3.36,3353.2,220.1
2022-01-03,1135.85,1546.19,7.77,3330.5,224.9
2022-01-04,1001.18,1368.46,10.28,3363.1,222.6
2022-01-05,1006.4,1344.35,13.78,3355.1,222.3
2022-01-06,1086.39,1630.16,18.6,3352.0,223.6
2022-01-07,1031.63,1426.68,21.21,3358.2,224.8
2022-01-08,1021.21,1495.88,24.51,3325.9,220.5
2022-01-09,1010.92,1331.64,27.74,3315.0,220.1
2022-01-10,987.04,1520.54,30.49,3329.2,222.7
2022-01-11,1027.35,1486.92,35.28,3316.1,222.7
2022-01-12,1039.99,1387.71,39.31,3374.6,224.6
2022-01-13,1001.06,1405.78,41.29,3312.7,225.3
2022-01-14,1038.08,1517.07,46.41,3310.5,221.7
2022-01-15,1027.37,1421.76,49.49,3288.1,223.4
2022-01-16,1023.2,1508.7,52.84,3280.1,223.7
2022-01-17,986.69,1520.37,54.38,3262.7,223.9
2022-01-18,979.52,1483.43,57.38,3284.6,219.5
2022-01-19,1013.66,1466.03,62.91,3282.2,223.8
2022-01-20,932.87,1447.54,61.14,3303.5,221.1
2022-01-21,1133.04,1656.7,78.2,3271.8,223.9
2022-01-22,862.67,1241.21,62.55,3264.0,220.4
2022-01-23,956.36,1377.84,72.68,3272.1,222.9
2022-01-24,1006.38,1463.6,79.99,3260.5,222.1
2022-01-25,1014.08,1500.31,84.14,3277.1,227.0
2022-01-26,934.39,1292.24,80.8,3281.9,221.0
2022-01-27,941.19,1440.14,84.68,3247.8,220.8
2022-01-28,972.47,1499.58,90.9,3224.4,225.7
2022-01-29,901.61,1467.12,87.43,3236.3,224.4
2022-01-30,906.56,1199.69,91.09,3238.8,223.2
2022-01-31,1003.96,1456.15,104.4,3203.0,221.7
2022-02-01,998.26,1387.35,107.31,3219.6,220.4
2022-02-02,956.9,1430.61,106.22,3190.8,221.8
2022-02-03,990.33,1521.92,113.42,3224.6,221.6
2022-02-04,955.35,1386.23,112.77,3189.5,221.3
2022-02-05,911.52,1299.83,110.8,3200.6,221.6
2022-02-06,890.75,1259.01,111.42,3199.4,221.5
2022-02-07,972.28,1394.84,125.04,3172.2,224.6
2022-02-08,908.44,1340.85,120.03,3194.3,219.9
2022-02-09,975.4,1439.22,132.32,3167.3,223.5
2022-02-10,920.54,1433.64,128.13,3214.1,223.2
2022-02-11,992.72,1426.83,141.68,3206.6,222.5
2022-02-12,885.05,1341.18,129.44,3199.0,224.0
2022-02-13,874.08,1210.5,130.92,3173.9,223.5
2022-02-14,933.76,1267.73,143.16,3173.2,222.9
2022-02-15,905.57,1379.0,142.04,3158.4,224.9
2022-02-16,925.77,1370.14,148.49,3168.2,217.8
2022-02-17,913.03,1289.45,149.68,3185.7,227.1
2022-02-18,890.23,1231.95,149.09,3128.9,225.0
2022-02-19,898.94,1273.1,153.74,3152.8,226.1
2022-02-20,809.11,1186.63,141.24,3105.3,220.9
2022-02-21,973.5,1423.47,173.39,3126.8,222.8
2022-02-22,874.45,1176.92,158.85,3129.3,223.3
2022-02-23,920.48,1250.69,170.47,3132.5,221.9
2022-02-24,804.86,1175.86,151.92,3135.2,223.1
2022-02-25,856.01,1278.47,164.61,3143.5,223.2
2022-02-26,904.36,1260.56,177.12,3084.8,220.3
2022-02-27,971.1,1309.1,193.64,3125.8,224.2
2022-02-28,907.74,1319.48,184.23,3140.1,224.0
2022-03-01,909.92,1174.93,187.91,3092.1,221.3
2022-03-02,861.07,1225.43,180.88,3085.2,220.1
2022-03-03,879.62,1314.64,187.9,3094.9,223.0
2022-03-04,868.98,1245.75,188.72,3085.1,221.1
2022-03-05,888.6,1188.67,196.14,3079.4,223.3
2022-03-06,926.8,1446.53,207.87,3108.1,221.2
2022-03-07,854.89,1241.21,194.78,3122.5,225.7
2022-03-08,868.8,1274.18,201.04,3064.1,221.4
2022-03-09,848.16,1285.14,199.28,3112.5,221.0
2022-03-10,851.55,1224.78,203.1,3054.8,222.8
2022-03-11,909.1,1301.37,220.06,3072.7,219.6
2022-03-12,877.08,1351.17,215.43,3032.3,221.0
2022-03-13,869.05,1209.8,216.55,3031.2,219.4
2022-03-14,847.62,1286.57,214.23,3038.0,223.2
2022-03-15,813.85,1114.52,208.59,3056.8,224.6
2022-03-16,877.72,1227.59,228.08,3040.0,221.9
2022-03-17,881.28,1297.79,232.14,2998.6,225.3
2022-03-18,880.57,1369.41,235.09,3000.5,221.1
2022-03-19,840.37,1228.77,227.34,2988.3,221.8
2022-03-20,806.0,1087.99,220.91,3025.0,224.5
2022-03-21,863.05,1297.24,239.62,3017.3,224.2
2022-03-22,878.93,1225.08,247.15,3012.6,223.7
2022-03-23,866.42,1297.4,246.72,3008.1,225.0
2022-03-24,796.8,1173.16,229.72,2986.3,222.6
2022-03-25,842.38,1130.93,245.86,3000.6,223.4
2022-03-26,744.23,1099.69,219.85,3021.6,221.4
2022-03-27,877.22,1194.65,262.26,3000.1,226.6
2022-03-28,826.8,1281.22,250.12,2961.0,221.9
2022-03-29,825.63,1104.16,252.7,2973.5,222.3
2022-03-30,878.31,1264.69,271.94,2963.4,223.2
2022-03-31,789.01,1091.06,247.09,2989.3,224.1
2022-04-01,815.51,1267.2,258.29,2946.3,224.1
2022-04-02,773.65,1035.98,247.77,2966.9,217.3
2022-04-03,745.86,1208.75,241.52,2952.2,226.3
2022-04-04,815.13,1161.77,266.84,2939.3,226.0
2022-04-05,810.98,1143.91,268.35,2954.8,225.3
2022-04-06,714.48,1077.12,238.95,2942.0,223.0
2022-04-07,826.15,1197.09,279.22,2957.1,225.2
2022-04-08,793.15,1102.31,270.88,2928.3,223.3
2022-04-09,822.37,1148.06,283.77,2910.2,223.2
2022-04-10,799.6,1131.75,278.74,2925.6,224.1
2022-04-11,829.27,1161.96,292.01,2930.6,223.8
2022-04-12,831.42,1255.68,295.7,2933.6,224.8
2022-04-13,791.4,1153.64,284.27,2913.5,218.4
2022-04-14,817.42,1213.92,296.5,2930.0,222.6
2022-04-15,813.52,1156.09,297.95,2882.1,220.3
2022-04-16,731.02,1095.25,270.32,2924.4,224.6
2022-04-17,740.53,1037.57,276.44,2912.1,220.9
2022-04-18,733.5,1015.63,276.4,2887.7,222.2
2022-04-19,795.89,1125.8,302.71,2913.4,224.6
2022-04-20,740.96,1152.1,284.43,2894.6,225.4
