date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,697.93,1318.95,0.0,3653.6,204.1
2022-01-02,770.14,1283.68,3.53,3661.8,208.1
2022-01-03,816.64,1480.53,7.5,3711.8,204.3
2022-01-04,734.78,1235.75,10.13,3643.3,203.7
2022-01-05,706.03,1231.18,12.98,3664.4,206.2
2022-01-06,763.02,1274.09,17.55,3662.2,201.4
2022-01-07,785.36,1352.54,21.69,3648.0,207.6
2022-01-08,744.95,1283.47,24.02,3639.9,202.2
2022-01-09,808.71,1446.84,29.82,3648.5,206.6
2022-01-10,826.46,1513.23,34.31,3632.7,207.1
2022-01-11,681.27,1266.84,31.45,3614.0,203.1
2022-01-12,736.53,1249.01,37.42,3597.1,203.3
2022-01-13,662.74,1182.64,36.76,3600.4,204.0
2022-01-14,769.87,1275.43,46.29,3593.2,205.4
2022-01-15,717.16,1250.18,46.47,3586.0,202.2
2022-01-16,721.97,1268.28,50.15,3584.6,204.0
2022-01-17,779.04,1302.62,57.76,3548.1,203.6
2022-01-18,685.19,1234.67,54.01,3548.9,201.9
2022-01-19,673.4,1171.23,56.23,3579.3,202.1
2022-01-20,645.41,1140.1,56.93,3510.8,204.4
2022-01-21,771.67,1435.51,71.69,3573.0,204.4
2022-01-22,760.33,1304.32,74.21,3531.1,202.7
2022-01-23,709.48,1296.54,72.58,3568.9,204.3
2022-01-24,671.57,1262.16,71.87,3553.3,202.9
2022-01-25,744.38,1394.99,83.17,3515.5,206.8
2022-01-26,809.9,1406.35,94.31,3510.9,204.0
2022-01-27,700.78,1168.69,84.91,3540.5,206.4
2022-01-28,663.95,1122.55,83.58,3527.4,200.8
2022-01-29,747.44,1206.27,97.63,3514.7,204.8
2022-01-30,661.36,1199.1,89.52,3511.5,205.4
2022-01-31,685.59,1246.74,96.04,3460.2,203.9
2022-02-01,603.94,1064.88,87.46,3479.4,203.1
2022-02-02,682.57,1114.17,102.09,3453.2,203.9
2022-02-03,646.3,1112.24,99.73,3439.8,205.7
2022-02-04,731.09,1370.01,116.29,3458.7,201.8
2022-02-05,651.74,1177.28,106.76,3440.6,205.6
2022-02-06,709.18,1291.83,119.54,3438.9,204.8
2022-02-07,676.4,1381.8,117.23,3425.7,203.7
2022-02-08,681.62,1214.44,121.38,3404.0,203.7
2022-02-09,692.41,1082.75,126.59,3456.5,204.3
2022-02-10,670.42,1110.51,125.77,3419.2,207.5
2022-02-11,647.97,1153.2,124.64,3380.7,204.9
2022-02-12,640.02,1122.97,126.16,3406.7,202.3
2022-02-13,681.47,1184.31,137.58,3427.0,203.3
2022-02-14,599.08,1042.04,123.8,3409.2,201.9
2022-02-15,714.84,1203.93,151.13,3373.2,200.4
2022-02-16,661.32,1180.93,142.97,3367.3,201.9
2022-02-17,643.45,1206.56,142.18,3351.6,204.4
2022-02-18,660.67,1258.42,149.13,3349.4,206.7
2022-02-19,630.21,1198.84,145.27,3344.6,206.2
2022-02-20,641.27,1070.38,150.88,3322.1,201.9
2022-02-21,608.09,1064.87,145.97,3336.2,202.6
2022-02-22,654.15,1128.69,160.15,3345.6,202.3
2022-02-23,637.15,1149.95,159.03,3324.0,199.0
2022-02-24,643.2,1122.82,163.61,3330.3,203.8
2022-02-25,681.87,1181.79,176.7,3352.0,205.8
2022-02-26,606.95,1141.32,160.18,3350.0,203.7
2022-02-27,625.9,1102.57,168.18,3305.6,201.6
2022-02-28,575.74,1015.51,157.45,3318.2,202.5
2022-03-01,642.36,1149.29,178.73,3291.0,203.5
2022-03-02,622.24,1127.63,176.1,3278.3,205.7
2022-03-03,620.95,1125.61,178.7,3259.5,203.8
2022-03-04,613.19,1158.3,179.39,3277.3,205.4
2022-03-05,597.89,980.7,177.76,3291.0,204.0
2022-03-06,689.89,1228.96,208.4,3237.6,204.7
2022-03-07,612.17,1067.61,187.84,3251.1,202.3
2022-03-08,617.7,1066.51,192.48,3243.9,202.8
2022-03-09,571.81,1040.33,180.9,3249.3,201.7
2022-03-10,630.78,1177.4,202.56,3243.5,205.4
2022-03-11,598.03,1017.29,194.89,3242.8,203.6
2022-03-12,612.81,1164.83,202.62,3263.8,197.0
2022-03-13,624.11,1015.71,209.32,3202.3,205.1
2022-03-14,591.8,1068.0,201.3,3195.1,206.1
2022-03-15,572.56,958.97,197.47,3212.4,202.6
2022-03-16,521.65,885.08,182.39,3230.4,205.1
2022-03-17,576.73,1014.01,204.38,3166.0,203.8
2022-03-18,565.88,972.17,203.22,3195.7,199.9
2022-03-19,550.28,826.51,200.22,3179.0,208.1
2022-03-20,623.65,1126.65,229.87,3194.1,203.8
2022-03-21,607.66,1106.72,226.85,3183.5,204.6
2022-03-22,524.2,911.49,198.17,3165.8,202.9
2022-03-23,579.21,1003.15,221.7,3168.6,203.6
2022-03-24,549.2,944.77,212.81,3139.6,204.5
2022-03-25,580.88,931.11,227.82,3162.8,202.1
2022-03-26,545.52,869.38,216.52,3168.5,207.6
2022-03-27,550.82,1004.35,221.22,3136.8,205.9
2022-03-28,591.07,1091.27,240.16,3120.6,205.2
2022-03-29,584.78,1055.68,240.35,3119.9,203.9
2022-03-30,601.86,1075.04,250.2,3132.7,202.7
2022-03-31,551.44,1004.48,231.82,3110.1,206.2
2022-04-01,514.95,934.99,218.89,3081.0,205.4
2022-04-02,578.74,974.66,248.71,3118.1,203.4
2022-04-03,576.69,1022.15,250.53,3073.5,202.0
2022-04-04,566.29,977.98,248.65,3095.7,201.0
2022-04-05,526.61,910.06,233.68,3044.0,204.2
2022-04-06,515.69,955.51,231.24,3077.7,203.7
2022-04-07,557.33,1053.89,252.5,3068.3,206.6
2022-04-08,516.76,799.58,236.52,3024.4,206.2
2022-04-09,530.36,917.84,245.21,3064.6,204.3
2022-04-10,614.59,1060.77,287.0,3030.1,204.0
2022-04-11,591.46,1097.01,278.94,3048.0,201.9
2022-04-12,553.63,900.1,263.65,3032.2,206.3
2022-04-13,512.92,764.73,246.63,3005.0,204.1
2022-04-14,509.38,929.57,247.28,3007.9,205.4
2022-04-15,545.3,1001.89,267.22,3003.8,206.5
2022-04-16,563.7,899.99,278.83,3037.0,203.0
2022-04-17,509.08,886.84,254.15,3028.3,202.5
2022-04-18,508.57,959.7,256.22,3049.7,209.1
2022-04-19,520.75,863.63,264.74,2989.8,205.4
2022-04-20,480.63,846.77,246.54,2983.5,203.6
2022-04-21,479.58,862.03,248.19,2991.3,206.7
2022-04-22,482.43,785.3,251.86,2975.8,203.6
2022-04-23,524.55,893.59,276.23,2965.6,204.8
2022-04-24,515.58,827.38,273.85,2972.7,203.0
2022-04-25,535.53,931.04,286.87,2980.0,204.1
2022-04-26,460.95,776.06,249.0,2918.0,203.6
2022-04-27,464.73,823.11,253.14,2943.2,202.7
2022-04-28,512.37,926.66,281.4,2920.9,204.7
2022-04-29,477.29,894.74,264.27,2940.3,202.9
2022-04-30,477.27,934.19,266.41,2946.4,205.3
2022-05-01,520.33,921.57,292.77,2954.5,203.6
2022-05-02,479.72,827.61,272.07,2917.9,200.7
