date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,1481.58,794.36,0.0,3144.7,158.4
2022-01-02,1327.42,692.27,3.9,3150.2,151.9
2022-01-03,1367.95,705.36,8.05,3122.4,155.7
2022-01-04,1404.96,769.1,12.41,3139.4,159.9
2022-01-05,1476.45,786.55,17.4,3120.2,159.7
2022-01-06,1416.06,719.71,20.86,3129.6,158.4
2022-01-07,1494.49,786.44,26.44,3080.1,159.5
2022-01-08,1503.41,804.78,31.04,3104.9,158.1
2022-01-09,1491.57,850.74,35.21,3152.9,158.8
2022-01-10,1488.37,812.48,39.55,3136.4,157.1
2022-01-11,1327.71,739.72,39.22,3142.4,157.9
2022-01-12,1430.6,728.47,46.5,3139.9,156.4
2022-01-13,1351.14,691.07,47.93,3121.8,160.2
2022-01-14,1275.45,662.03,49.04,3095.5,160.7
2022-01-15,1366.73,712.71,56.62,3080.0,160.4
2022-01-16,1474.89,735.63,65.49,3119.9,156.9
2022-01-17,1411.67,788.4,66.89,3094.5,155.8
2022-01-18,1515.38,831.09,76.32,3139.3,160.2
2022-01-19,1385.31,716.5,73.91,3078.3,158.8
2022-01-20,1537.43,833.43,86.62,3121.3,158.3
2022-01-21,1378.56,732.14,81.79,3074.9,156.4
2022-01-22,1364.62,742.55,85.04,3101.0,158.5
2022-01-23,1272.77,623.57,83.13,3104.5,155.5
2022-01-24,1431.74,746.53,97.8,3046.3,159.0
2022-01-25,1319.13,690.85,94.07,3053.3,160.4
2022-01-26,1306.12,707.42,97.06,3038.6,161.0
2022-01-27,1432.75,728.89,110.77,3030.9,159.1
2022-01-28,1420.98,653.06,114.13,3065.1,154.9
2022-01-29,1415.75,703.39,117.97,3044.1,158.1
2022-01-30,1312.43,687.23,113.31,3045.4,162.0
2022-01-31,1329.96,700.78,118.83,3051.7,156.0
2022-02-01,1326.12,755.17,122.48,2999.7,157.6
2022-02-02,1378.76,745.28,131.49,3058.9,160.5
2022-02-03,1426.41,752.26,140.34,3022.5,158.9
2022-02-04,1344.66,705.13,136.36,3036.4,162.6
2022-02-05,1447.19,802.08,151.12,3034.4,156.2
2022-02-06,1372.85,699.8,147.51,3045.7,155.7
2022-02-07,1295.3,675.57,143.09,3012.5,160.1
2022-02-08,1361.66,676.25,154.54,2968.5,155.3
2022-02-09,1415.54,796.24,164.94,3008.4,157.3
2022-02-10,1431.09,766.42,171.09,3007.6,157.6
2022-02-11,1374.93,696.62,168.54,2979.2,159.8
2022-02-12,1296.4,677.02,162.84,2999.2,158.9
2022-02-13,1277.57,688.13,164.35,2985.3,158.6
2022-02-14,1325.52,687.49,174.54,2962.0,156.9
2022-02-15,1392.83,712.02,187.63,2998.7,160.1
2022-02-16,1309.92,665.51,180.44,2970.3,165.7
2022-02-17,1308.04,698.68,184.16,2969.8,159.1
2022-02-18,1279.12,659.82,183.97,2965.0,157.9
2022-02-19,1251.85,642.61,183.86,2995.4,155.1
2022-02-20,1259.31,617.25,188.78,2966.2,156.4
2022-02-21,1275.08,672.32,195.03,2965.0,157.3
2022-02-22,1371.93,714.06,214.02,2950.9,156.6
2022-02-23,1245.2,643.51,198.04,2965.4,157.7
2022-02-24,1260.53,668.66,204.32,2979.5,161.2
2022-02-25,1199.88,653.8,198.15,2961.8,160.2
2022-02-26,1295.91,704.54,217.95,2959.0,157.4
2022-02-27,1333.3,719.66,228.31,2953.8,155.3
2022-02-28,1346.09,698.51,234.61,2910.5,160.4
2022-03-01,1254.55,640.26,222.48,2917.0,157.6
2022-03-02,1274.46,634.46,229.9,2926.8,154.2
2022-03-03,1226.36,625.03,224.97,2912.8,159.1
2022-03-04,1265.37,665.28,235.99,2902.4,159.7
2022-03-05,1249.12,630.29,236.77,2882.7,152.8
2022-03-06,1230.37,649.34,236.98,2889.6,156.0
2022-03-07,1232.23,615.97,241.1,2907.9,157.5
2022-03-08,1248.39,601.25,248.08,2908.0,159.2
2022-03-09,1199.91,656.06,242.11,2890.0,156.7
2022-03-10,1200.11,615.39,245.83,2903.9,156.0
2022-03-11,1315.32,661.94,273.45,2890.1,159.1
2022-03-12,1372.74,681.58,289.58,2917.0,156.8
2022-03-13,1133.32,607.86,242.55,2888.4,158.8
2022-03-14,1127.23,632.77,244.69,2902.0,155.5
2022-03-15,1142.62,588.05,251.53,2888.6,155.0
2022-03-16,1190.93,618.78,265.81,2853.0,159.2
2022-03-17,1247.67,690.44,282.29,2875.7,158.2
2022-03-18,1226.48,585.88,281.25,2849.3,159.5
2022-03-19,1198.57,691.45,278.52,2868.3,156.6
2022-03-20,1216.79,717.21,286.48,2852.1,156.1
2022-03-21,1141.62,518.48,272.28,2871.1,160.4
2022-03-22,1165.25,609.05,281.48,2833.1,154.6
2022-03-23,1175.58,595.26,287.58,2856.7,160.2
2022-03-24,1080.89,560.21,267.72,2864.4,160.3
2022-03-25,1103.01,567.23,276.58,2867.6,159.4
2022-03-26,1102.63,602.65,279.86,2830.7,156.3
2022-03-27,1209.8,631.86,310.77,2842.8,156.1
2022-03-28,1176.69,589.9,305.87,2842.7,157.3
2022-03-29,1195.02,622.27,314.29,2866.5,155.1
2022-03-30,1050.35,565.88,279.46,2802.4,155.8
2022-03-31,1068.32,527.91,287.51,2810.4,159.0
2022-04-01,1189.27,573.23,323.7,2881.2,159.0
2022-04-02,988.75,571.07,272.15,2816.2,155.6
2022-04-03,1215.61,617.98,338.31,2780.4,159.0
2022-04-04,1038.5,541.71,292.2,2803.1,158.6
2022-04-05,1187.94,611.54,337.88,2756.0,160.7
2022-04-06,1086.56,586.35,312.37,2812.7,158.8
2022-04-07,1193.79,682.6,346.85,2820.6,159.8
2022-04-08,1313.03,709.65,385.51,2782.8,158.6
2022-04-09,1000.46,485.59,296.8,2788.2,159.6
2022-04-10,1165.14,569.63,349.22,2812.6,155.1
2022-04-11,1021.69,525.93,309.34,2755.7,157.4
2022-04-12,1144.4,593.02,350.0,2760.9,157.6
2022-04-13,1106.19,530.99,341.69,2779.4,157.2
2022-04-14,1122.25,613.6,350.08,2765.5,158.6
2022-04-15,1061.58,527.3,334.4,2771.2,159.0
2022-04-16,1152.87,650.74,366.67,2748.4,158.5
2022-04-17,1026.69,588.35,329.68,2774.6,157.3
2022-04-18,1172.69,608.3,380.13,2763.9,156.2
2022-04-19,1078.9,579.12,353.02,2774.5,159.9
2022-04-20,1021.69,503.57,337.42,2764.2,158.4
2022-04-21,1183.46,640.99,394.46,2760.9,155.7
2022-04-22,1089.69,558.09,366.52,2724.5,157.3
2022-04-23,1194.73,593.41,405.49,2759.9,154.2
2022-04-24,1154.48,597.6,395.35,2740.0,157.8
