date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,345.66,371.67,0.0,2775.3,240.1
2022-01-02,343.65,380.46,1.53,2740.1,239.4
2022-01-03,317.01,343.12,2.82,2755.4,245.0
2022-01-04,294.31,331.53,3.94,2743.5,238.7
2022-01-05,289.32,320.99,5.16,2754.0,244.7
2022-01-06,300.31,342.57,6.7,2755.2,243.2
2022-01-07,300.14,326.08,8.04,2718.5,243.0
2022-01-08,336.91,354.11,10.54,2745.2,242.7
2022-01-09,303.51,356.04,10.86,2736.4,239.4
2022-01-10,316.34,332.81,12.74,2705.0,240.6
2022-01-11,286.37,314.37,12.82,2728.0,245.0
2022-01-12,303.38,333.3,14.95,2706.9,238.7
2022-01-13,307.84,342.64,16.56,2711.0,244.3
2022-01-14,305.66,336.44,17.83,2703.3,244.8
2022-01-15,285.16,310.23,17.92,2676.3,239.5
2022-01-16,313.89,351.07,21.15,2669.6,243.1
2022-01-17,315.07,332.6,22.66,2703.2,245.0
2022-01-18,297.32,325.73,22.73,2662.7,245.1
2022-01-19,268.49,298.6,21.75,2626.8,237.1
2022-01-20,308.64,311.37,26.41,2647.8,243.4
2022-01-21,302.41,356.44,27.25,2681.7,241.9
2022-01-22,317.39,388.08,30.05,2681.5,244.0
2022-01-23,280.23,319.92,27.81,2670.1,242.3
2022-01-24,320.84,348.53,33.3,2634.5,241.5
2022-01-25,286.03,311.46,31.0,2630.8,245.5
2022-01-26,325.44,341.7,36.76,2640.4,241.7
2022-01-27,280.99,335.47,33.02,2639.6,245.2
2022-01-28,296.39,306.28,36.19,2582.4,242.8
2022-01-29,263.82,305.86,33.42,2600.1,239.2
2022-01-30,284.93,308.18,37.41,2615.3,242.3
2022-01-31,284.64,336.4,38.68,2602.7,244.5
2022-02-01,291.99,334.09,41.02,2587.7,239.4
2022-02-02,279.96,323.8,40.61,2607.5,241.8
2022-02-03,281.45,314.41,42.12,2582.7,236.1
2022-02-04,298.93,358.57,46.12,2551.6,239.5
2022-02-05,272.36,277.18,43.27,2604.1,238.7
2022-02-06,274.9,278.07,44.94,2577.4,238.9
2022-02-07,285.6,291.98,48.01,2581.4,243.8
2022-02-08,280.04,302.9,48.37,2548.1,240.4
2022-02-09,275.69,294.31,48.89,2545.6,240.3
2022-02-10,277.65,299.22,50.52,2525.6,239.7
2022-02-11,257.05,308.27,47.96,2563.4,242.6
2022-02-12,301.58,323.78,57.66,2546.7,244.6
2022-02-13,266.43,308.63,52.17,2570.0,242.5
2022-02-14,260.2,289.36,52.15,2528.9,242.8
2022-02-15,274.72,320.93,56.33,2517.1,243.4
2022-02-16,254.87,287.55,53.44,2511.7,241.6
2022-02-17,264.42,298.14,56.67,2542.4,237.8
2022-02-18,285.09,311.31,62.42,2569.1,243.6
