date,oil_rate_bbl_d,gas_rate_mscf_d,water_rate_bbl_d,wellhead_pressure_psi,temperature_f
2022-01-01,552.72,522.32,0.0,2254.3,176.1
2022-01-02,577.38,526.97,2.72,2240.5,171.2
2022-01-03,576.1,593.11,5.44,2253.8,170.3
2022-01-04,500.76,481.57,7.1,2233.2,173.5
2022-01-05,558.18,528.59,10.56,2251.3,172.1
2022-01-06,552.47,552.52,13.08,2198.9,175.5
2022-01-07,551.19,546.41,15.67,2224.8,169.6
2022-01-08,546.7,540.84,18.14,2206.3,170.0
2022-01-09,544.06,533.77,20.65,2193.9,176.3
2022-01-10,581.48,593.38,24.84,2182.8,170.6
2022-01-11,542.04,559.73,25.75,2187.7,171.2
2022-01-12,517.32,491.51,27.05,2207.8,171.8
2022-01-13,516.83,560.31,29.5,2205.3,167.9
2022-01-14,518.66,519.21,32.1,2208.1,173.4
2022-01-15,556.45,589.76,37.11,2178.7,169.7
2022-01-16,493.8,497.18,35.31,2203.9,173.6
2022-01-17,558.67,582.79,42.63,2177.9,169.3
2022-01-18,522.51,484.03,42.39,2188.2,173.8
2022-01-19,460.08,434.31,39.55,2172.8,172.0
2022-01-20,547.13,531.46,49.67,2151.6,172.1
2022-01-21,532.12,498.85,50.88,2133.9,173.6
2022-01-22,500.4,508.12,50.27,2133.9,174.2
2022-01-23,512.63,512.97,53.98,2134.3,172.6
2022-01-24,528.9,503.17,58.26,2139.5,172.4
2022-01-25,533.22,548.5,61.32,2158.0,171.4
2022-01-26,498.17,518.66,59.71,2160.7,173.2
2022-01-27,533.6,478.57,66.55,2158.0,175.2
2022-01-28,493.39,519.63,63.94,2069.9,173.5
2022-01-29,525.66,543.22,70.68,2119.0,170.1
2022-01-30,454.82,419.49,63.37,2118.8,172.4
2022-01-31,529.72,512.06,76.39,2111.6,171.1
2022-02-01,447.34,433.13,66.69,2081.4,170.2
2022-02-02,468.98,447.06,72.21,2132.1,171.8
2022-02-03,511.29,551.24,81.22,2143.9,173.2
2022-02-04,486.91,475.18,79.73,2096.5,173.7
2022-02-05,499.71,442.84,84.27,2143.5,173.4
2022-02-06,452.13,445.88,78.45,2048.7,171.0
2022-02-07,458.69,445.46,81.84,2068.9,170.6
2022-02-08,470.01,453.9,86.16,2081.6,169.8
2022-02-09,438.08,445.85,82.45,2095.7,172.1
2022-02-10,500.02,465.39,96.56,2080.3,173.5
2022-02-11,469.74,512.39,93.02,2052.7,173.3
2022-02-12,442.8,440.78,89.85,2085.3,170.5
2022-02-13,466.27,467.88,96.9,2078.1,175.7
2022-02-14,465.64,456.11,99.06,2051.6,172.9
2022-02-15,475.37,513.27,103.46,2050.8,173.9
2022-02-16,459.37,444.29,102.23,2031.8,173.5
2022-02-17,442.69,448.17,100.7,2061.0,169.6
2022-02-18,453.61,462.46,105.41,2022.5,173.9
2022-02-19,504.74,499.98,119.77,2016.2,175.3
2022-02-20,462.75,476.71,112.08,2070.7,170.5
2022-02-21,431.21,450.8,106.56,2036.1,170.5
2022-02-22,474.07,492.3,119.48,2015.8,173.2
2022-02-23,502.13,500.43,129.01,1987.8,172.6
2022-02-24,459.74,454.6,120.38,2024.6,173.4
2022-02-25,444.81,448.59,118.66,2018.6,170.3
2022-02-26,411.5,403.89,111.79,2036.6,173.8
2022-02-27,440.52,418.12,121.84,1963.3,169.3
2022-02-28,413.72,417.73,116.46,1991.4,171.7
2022-03-01,445.64,479.31,127.63,2013.5,173.0
2022-03-02,391.79,402.46,114.13,1995.3,171.0
2022-03-03,448.28,419.25,132.78,2008.9,172.5
2022-03-04,395.65,398.1,119.14,1996.1,174.5
2022-03-05,434.21,454.96,132.88,1991.1,170.8
2022-03-06,464.21,461.1,144.33,1995.2,171.6
2022-03-07,408.9,413.28,129.14,1954.5,167.8
2022-03-08,413.11,487.43,132.49,1981.9,172.7
2022-03-09,433.38,474.77,141.11,1979.0,175.0
2022-03-10,412.37,413.39,136.29,2009.5,170.3
2022-03-11,447.42,464.82,150.06,1921.8,171.4
2022-03-12,414.76,411.18,141.14,1951.8,174.4
2022-03-13,439.26,433.94,151.62,1966.7,175.3
2022-03-14,427.29,449.23,149.57,1969.7,172.3
2022-03-15,416.72,437.67,147.91,1943.9,170.6
2022-03-16,416.99,432.31,150.04,1937.6,171.5
2022-03-17,419.76,416.66,153.08,1936.0,173.5
2022-03-18,402.99,441.64,148.93,1965.0,171.1
2022-03-19,433.21,411.01,162.2,1932.0,171.4
2022-03-20,381.42,384.78,144.66,1914.9,170.9
2022-03-21,438.65,415.05,168.5,1913.1,174.3
2022-03-22,378.46,382.09,147.22,1906.7,172.7
2022-03-23,423.58,419.03,166.82,1934.5,171.3
2022-03-24,440.21,472.08,175.5,1935.9,172.6
2022-03-25,434.2,435.89,175.21,1876.3,173.3
2022-03-26,357.31,383.75,145.91,1896.4,169.2
2022-03-27,397.44,395.41,164.22,1914.1,173.3
2022-03-28,395.51,387.5,165.33,1904.2,175.0
2022-03-29,425.25,436.08,179.81,1889.4,170.9
2022-03-30,365.1,328.17,156.14,1908.4,170.9
2022-03-31,389.65,384.64,168.51,1915.9,174.6
2022-04-01,370.49,376.1,162.0,1869.9,168.6
2022-04-02,391.43,437.65,173.04,1848.7,176.9
2022-04-03,375.26,388.91,167.69,1874.9,170.3
2022-04-04,387.54,354.18,175.03,1851.4,171.4
2022-04-05,375.71,364.58,171.48,1883.7,170.5
2022-04-06,353.66,335.24,163.11,1845.1,170.0
2022-04-07,398.43,409.28,185.66,1901.5,173.1
2022-04-08,340.26,357.61,160.17,1835.4,173.4
2022-04-09,379.6,352.82,180.5,1852.4,171.0
2022-04-10,369.39,392.39,177.4,1855.2,169.5
2022-04-11,386.2,370.43,187.3,1834.5,171.4
2022-04-12,412.73,396.31,202.12,1840.3,173.3
2022-04-13,336.75,317.76,166.5,1844.3,172.4
2022-04-14,357.88,349.09,178.64,1875.3,172.9
2022-04-15,363.92,365.82,183.37,1840.1,171.7
2022-04-16,352.72,375.26,179.39,1830.9,167.9
2022-04-17,377.95,355.15,193.99,1851.0,169.2
2022-04-18,363.11,342.07,188.08,1836.0,174.5
2022-04-19,348.9,366.02,182.35,1843.6,172.9
2022-04-20,342.42,338.18,180.57,1798.4,170.3
2022-04-21,322.39,312.68,171.51,1782.8,172.2
2022-04-22,369.11,374.82,198.08,1842.5,176.0
2022-04-23,345.25,337.08,186.89,1814.6,171.2
2022-04-24,388.49,371.8,212.09,1790.1,172.4
2022-04-25,375.8,371.53,206.91,1775.6,173.7
2022-04-26,347.28,352.65,192.81,1785.5,171.1
2022-04-27,348.7,330.48,195.21,1828.1,177.5
2022-04-28,334.32,352.34,188.7,1762.2,172.1
2022-04-29,345.26,343.67,196.46,1820.4,174.7
2022-04-30,338.87,336.85,194.38,1768.0,173.9
2022-05-01,344.11,335.09,198.96,1776.2,174.0
2022-05-02,358.11,351.82,208.69,1773.2,173.8
2022-05-03,376.23,363.0,220.97,1772.3,169.2
2022-05-04,329.83,349.44,195.22,1735.7,169.7
2022-05-05,312.83,316.1,186.57,1812.3,175.5
2022-05-06,333.42,326.14,200.36,1773.6,170.5
2022-05-07,338.48,324.92,204.94,1772.1,176.1
2022-05-08,344.86,337.58,210.35,1754.2,169.6
2022-05-09,352.98,362.38,216.9,1754.0,171.6
2022-05-10,309.25,304.38,191.41,1754.6,172.8
2022-05-11,336.86,333.78,210.01,1748.9,171.7
2022-05-12,362.02,364.93,227.31,1720.8,174.0
2022-05-13,335.26,326.53,212.01,1722.0,176.3
2022-05-14,309.8,308.81,197.29,1751.3,170.9
2022-05-15,301.53,333.15,193.35,1756.5,170.5
2022-05-16,322.57,326.18,208.27,1709.0,173.2
2022-05-17,349.61,354.15,227.27,1716.8,173.4
2022-05-18,321.25,310.02,210.25,1712.8,170.4
2022-05-19,309.46,323.49,203.9,1732.5,175.8
2022-05-20,301.62,292.44,200.05,1708.7,170.8
2022-05-21,351.72,358.17,234.82,1701.5,173.9
2022-05-22,284.81,255.78,191.39,1688.9,172.5
2022-05-23,310.41,298.6,209.94,1720.2,174.5
2022-05-24,297.51,289.76,202.5,1696.7,170.4
2022-05-25,311.76,307.54,213.55,1688.3,173.6
2022-05-26,311.41,305.53,214.65,1689.8,168.4
2022-05-27,325.26,345.62,225.6,1720.2,172.2
2022-05-28,287.51,287.08,200.65,1690.4,171.1
2022-05-29,309.14,328.64,217.07,1711.7,173.3
2022-05-30,282.01,269.3,199.22,1659.2,176.1
2022-05-31,280.32,263.76,199.22,1677.8,170.8
2022-06-01,300.84,323.94,215.08,1669.5,172.9
2022-06-02,311.44,297.9,223.97,1721.8,171.4
2022-06-03,314.42,319.47,227.44,1665.4,175.2
2022-06-04,310.0,306.55,225.55,1644.7,173.2
2022-06-05,300.43,283.91,219.84,1665.7,171.6
2022-06-06,304.57,284.24,224.14,1666.4,174.0
2022-06-07,292.27,280.75,216.31,1683.2,170.3
2022-06-08,283.76,278.06,211.18,1641.2,172.9
2022-06-09,283.32,289.7,212.03,1672.4,172.0
2022-06-10,291.74,293.31,219.54,1646.0,173.8
2022-06-11,282.49,278.19,213.74,1649.7,168.5
2022-06-12,317.29,334.3,241.37,1649.9,170.9
2022-06-13,282.37,301.6,215.96,1631.7,171.8
2022-06-14,262.36,264.91,201.72,1601.2,169.3
2022-06-15,299.61,292.97,231.58,1631.0,168.8
2022-06-16,298.89,299.2,232.23,1613.6,174.7
2022-06-17,288.5,292.73,225.32,1597.4,172.1
2022-06-18,286.36,265.99,224.8,1620.8,175.1
2022-06-19,281.41,280.97,222.04,1595.1,172.4
2022-06-20,279.66,280.66,221.78,1614.2,174.8
2022-06-21,280.02,266.5,223.17,1608.7,170.2
2022-06-22,282.01,274.66,225.88,1600.9,173.8
2022-06-23,277.04,267.12,223.0,1582.3,169.5
2022-06-24,253.24,269.05,204.83,1570.2,173.2
2022-06-25,263.11,247.41,213.85,1598.8,176.9
2022-06-26,279.53,285.35,228.29,1616.8,171.7
2022-06-27,260.66,282.37,213.89,1604.4,173.0
2022-06-28,262.56,261.8,216.47,1560.2,171.9
2022-06-29,283.35,303.58,234.71,1574.5,173.2
2022-06-30,249.45,251.17,207.59,1574.0,172.3
